gene	score_topo	score_yatra	score_combined
UBA1	-0.48469178928094336	5.2512776412805e-4	-0.7289116639558635
MTX2	-0.617351837522779	5.7432817855129e-4	-0.7327878383134213
JAG1	-0.5174724781553315	5.3335206159783e-4	-0.7401649551334828
ZFYVE26	-0.704605660905427	6.0276779916041e-4	-0.7455999205689541
PLOD1	-0.6869320335055975	5.9499562531043e-4	-0.748270240849974
GLS	-0.5616814077388563	5.4616853952497e-4	-0.7508262876823414
DLL1	-0.47885523900615545	5.143251624507e-4	-0.7513513163990104
COX15	-0.5088822607385662	5.2499199800796e-4	-0.7534575081698422
HNF4A	-0.410018718625799	4.8636760558841e-4	-0.7556947177586013
PNPT1	-0.6758121001233123	5.8775867617446e-4	-0.7560932849966231
CPS1	-0.5875760104488905	5.5289317862305e-4	-0.7591189030173395
ARL6	-0.3449859411670628	4.5982216571556e-4	-0.7601455944695137
ASPA	-0.5685534302782713	5.3975859566081e-4	-0.7744765713783812
MMAA	-0.5566504635391888	5.332522453329e-4	-0.7796042132205285
AP4S1	-0.5655367138045624	5.3505728952361e-4	-0.7837656946778137
GCH1	-0.6518734949809377	5.6704338805781e-4	-0.7863776997935074
SYNGAP1	-0.4840548882679273	5.0221066357282e-4	-0.7882611070071361
FUS	-0.5071970097435343	5.1081403627854e-4	-0.7888835875711508
NSUN2	-0.8148810472241768	6.2773667740941e-4	-0.7905183600988124
CACNA1S	-0.6118234115160538	5.4956671655041e-4	-0.7920734395236172
B3GALT6	-0.5408890984814219	5.1743681102843e-4	-0.8052403225696004
ATP6V0A1	-0.5236173890262086	5.105241516168e-4	-0.8060627504973401
NDUFAF4	-0.1779825973816561	3.7845297898337e-4	-0.8061290558772519
BRF1	-0.10762689706021628	3.5080409447621e-4	-0.8081453161815977
MMAB	-0.6190064781565822	5.4522753070483e-4	-0.8106144829057733
MOGS	-0.8962991236877217	6.5022860106161e-4	-0.8130630085029482
STT3B	-0.8962991236877217	6.4968864984692e-4	-0.8144763504422683
VARS1	-0.34231137189063215	4.3796152379074e-4	-0.814692050375049
PIGU	-0.6758121001233123	5.6534733143203e-4	-0.8147557948295252
ATP6V0A2	-0.5236173890262086	5.071951259191e-4	-0.8147765963182729
UBAP2L	-0.4552613274858126	4.8094640717775e-4	-0.8151275105958113
PIGS	-0.6758121001233123	5.6516525170882e-4	-0.8152323951262027
ITCH	-0.43193418307830783	4.6955226382874e-4	-0.8216249507427238
MRPS28	-0.5655367138045624	5.2019639074356e-4	-0.8226646376386063
KCNJ11	-0.8148810472241768	6.1246815983693e-4	-0.8304842600715032
COQ7	-0.6758121001233123	5.5914242166069e-4	-0.8309973717923024
MTRR	-0.6579056021118599	5.5178670288947e-4	-0.8323447351490085
LOXL1	-0.691217206474633	5.6446360212365e-4	-0.8324740947815996
COPB1	-0.5590837569178617	5.1371682310638e-4	-0.8331721846662197
PGAP1	-0.6758121001233123	5.5779279350117e-4	-0.8345300725779321
PLCB1	-0.525557180231654	4.9834816313319e-4	-0.839873634328155
LAGE3	-0.78608748644206206	5.9755192779907e-4	-0.840734479064646
TPRKB	-0.78608748644206206	5.9741142942844e-4	-0.8411022386588743
GON7	-0.78608748644206206	5.9731562309496e-4	-0.8413530152206745
PDE6D	-0.704605660905427	5.6556854490608e-4	-0.8429703212990733
ACER3	-0.704605660905427	5.6471357626697e-4	-0.8452082328021551
SNF8	-0.6742364137034088	5.529397656152e-4	-0.8456573631258085
KCNA1	-0.4854566319573511	4.8065086051338e-4	-0.8460964192086426
VLDLR	-0.48830717033318316	4.8092197824905e-4	-0.8482372970523915
DDX6	-0.4643192367841607	4.7175751979997e-4	-0.8482376667516143
NDUFAF5	-0.22514222979022422	3.803376925701e-4	-0.848355381936539
TCTN3	-0.4552613274858126	4.6824013124884e-4	-0.848386649892708
COQ8A	-0.6758121001233123	5.5179125487045e-4	-0.8502393181847169
COL2A1	-0.5020543682308288	4.8532218580955e-4	-0.850466791650603
GALE	-0.6736653545282594	5.4953916657544e-4	-0.8539874955971382
NMNAT1	-0.8148810472241768	6.026983234467e-4	-0.8560571620947652
LINGO1	-0.8148810472241768	6.0075248179219e-4	-0.8611504733843308
NCF1	-0.3386709753649158	4.1674364164429e-4	-0.8665902319379994
ATRX	-0.4438115965031579	4.539761956129e-4	-0.8742732891330784
TDP1	-0.8148810472241768	5.9552028762346e-4	-0.8748459318852961
FBXW11	-0.281456226238097	3.9147952123699e-4	-0.8755052366856537
CDON	-0.5643123737908702	4.9916413963918e-4	-0.8764929797106471
SEC24D	-0.6419491820493919	5.2744730703166e-4	-0.8800975688258976
MPI	-0.667737199558485	5.3714198041578e-4	-0.8805094262134605
BIN1	-0.4965824612878604	4.7099225441978e-4	-0.8825040012161895
ACAD8	-0.44322203403402916	4.5047864109991e-4	-0.8828387027873119
PRRT2	-0.4635781807381877	4.5774883372603e-4	-0.884164855918197
ATP5MC3	-0.2334285185709207	3.6720193281076e-4	-0.8910249995580989
TUBGCP6	-0.896362872760812	6.1914249276969e-4	-0.8944957764501683
TUBG1	-0.896362872760812	6.1897718697337e-4	-0.8949284703832414
TUBGCP2	-0.896362872760812	6.1864655883278e-4	-0.8957939015642483
TUBGCP4	-0.896362872760812	6.1848128617661e-4	-0.8962265087517737
TREM2	-0.5520435226428966	4.8653426593238e-4	-0.897283282264895
INPPL1	-0.4923657632971216	4.6369378095849e-4	-0.8973913229131902
FBP1	-0.6037683951069195	5.0599875142387e-4	-0.8980591561453948
CSF1R	-0.47697202668515726	4.5603758092945e-4	-0.9020379682884749
SUMF1	-0.8148810472241768	5.8469523835655e-4	-0.9031808919851917
GDNF	-0.45194645621446594	4.4346899075697e-4	-0.9099111396403988
SCO1	-0.671860817957918	5.2691496089778e-4	-0.9114026400981712
GUCY2D	-0.704605660905427	5.389140079395e-4	-0.9127395410787836
BAZ1B	-0.4552613274858126	4.4181585675736e-4	-0.917553149270544
CSNK2B	-0.49138976873815277	4.552417281562e-4	-0.9185388839159652
TCF4	-0.5926200067533828	4.9325235348081e-4	-0.9202749279197955
KANSL1	-0.4552613274858126	4.3832311743794e-4	-0.9266955214496362
GRIN2D	-0.4500985426539028	4.3490056429509e-4	-0.930491393927386
OPTN	-0.5639333309859825	4.7798068218491e-4	-0.9315624071108204
ATXN2	-0.6001722236523741	4.9001086009542e-4	-0.9363118716292096
SVBP	-0.6740802019374093	5.1583229694797e-4	-0.9426312999779889
GJA1	-0.46776020395702467	4.3678346361157e-4	-0.9432244977995807
VPS11	-0.896362872760812	5.9986489414699e-4	-0.9449555918586507
RBL2	-0.5053879755332623	4.4922464116874e-4	-0.9482870347070292
WASF1	-0.5400855969179632	4.6158164678388e-4	-0.9506397445420459
MECR	-0.5943302745866771	4.7905652471606e-4	-0.9591432937641263
H1-4	-0.45078078406043115	4.2408368122855e-4	-0.9594872201073845
CRTAP	-0.7457874020215844	5.3499012157501e-4	-0.9641921974428018
PBX1	-0.5921411458368872	4.756995481009e-4	-0.9657411733781323
BOLA3	-0.6710089221041797	5.0411224971951e-4	-0.9702376699548559
SCN1B	-0.8960866267774209	5.9005963050343e-4	-0.9703449800223951
GNB5	-0.4889845459010418	4.3451733295202e-4	-0.9703805191508943
ALG9	-0.78608748644206206	0.00054571816825491005	-0.9764112295622993
TPM3	-0.7495048165166097	5.3170204552939e-4	-0.976516270555341
SIK1	-0.5655506781774976	4.5997687773884e-4	-0.9803053671330412
PANK2	-1.0066382590795617	6.2796042700915e-4	-0.9816898992404128
UFM1	-0.8962991236877217	5.8559091685202e-4	-0.9822544974162533
TNNC2	-0.7296815091822619	5.2132336042106e-4	-0.9838595489041506
HBA1	-0.6856525080855297	5.0384495905189e-4	-0.9855808989785001
ALG12	-0.78608748644206206	5.4160454814902e-4	-0.9871787797777817
LSS	-0.7754068233138339	5.3541847685041e-4	-0.9926903832249145
CACNA1A	-0.4894601384490781	4.2576830036052e-4	-0.9937570226583503
SCN4A	-0.8962566243056616	5.8065463567236e-4	-0.995132893525642
CHD1	-0.5283768898279224	4.3996786547947e-4	-0.9955058959831704
ASCC3	-1.0066382590795617	6.2137789333639e-4	-0.9989199204971304
MPZ	-0.7041180407519219	5.0533039884393e-4	-1.0001582389724661
COL6A2	-0.7458151975353898	5.206304516284e-4	-1.0018069512191081
MTO1	-1.0066382590795617	6.1957448268035e-4	-1.003640413468818
DHPS	-1.0066382590795617	6.1889640293477e-4	-1.00541531186067
EIF5A	-1.0066382590795617	6.1889640293477e-4	-1.00541531186067
HNRNPH2	-0.5655367138045624	4.5014878001774e-4	-1.0060168059355443
DOHH	-1.0066382590795617	6.186428376948e-4	-1.006079028096977
GTPBP3	-1.0066382590795617	6.1855762913751e-4	-1.0063020645942204
TRMU	-1.0066382590795617	6.1830353174648e-4	-1.0069671737552781
COL4A2	-0.8157206231359266	5.4519304654831e-4	-1.007418891418796
CARS2	-0.4551619598829958	4.0713892521098e-4	-1.0082219109876558
TRIP4	-1.0066382590795617	6.1778512353691e-4	-1.0083241260953035
COL6A1	-0.7458736341857226	5.1796545680795e-4	-1.008841108722251
ASCC1	-1.0066382590795617	6.1727262669104e-4	-1.0096656052258826
COASY	-1.0066382590795617	6.168641201681e-4	-1.010734885904672
SPRED1	-0.5218648542050535	4.3114176025513e-4	-1.0120965117388607
MTFMT	-0.47450990760518363	4.1252734955792e-4	-1.0134654620362356
GAN	-0.7646230642160019	5.2303146299738e-4	-1.014330083330668
TSEN15	-0.78608748644206206	5.3110667908654e-4	-1.0146573337949505
TSEN2	-0.78608748644206206	5.3059098478605e-4	-1.01600718237927
WBP4	-0.6758121001233123	4.8713285822407e-4	-1.0194850226545098
ALG8	-0.78608748644206206	5.288566922841e-4	-1.0205467560692036
DTYMK	-0.6148216135947406	4.6281248762149e-4	-1.0221539905678934
TSEN54	-0.78608748644206206	5.2792375381311e-4	-1.0229887564425382
GNB2	-0.5626521000632916	4.4233809823038e-4	-1.0235769358015236
PPCS	-1.0066382590795617	6.1161109638709e-4	-1.0244848666732316
TSEN34	-0.78608748644206206	5.2689051388945e-4	-1.025693299515614
SNAI2	-0.5367018863197535	4.2780084807876e-4	-1.0356785029646542
BRPF1	-0.6733432654690508	4.7893493545503e-4	-1.0384745489587366
PSEN2	-0.6405623634302907	4.6627173013361e-4	-1.038840047335542
UBTF	-0.5649306736226436	4.3714838723917e-4	-1.0394397665998176
GRIK2	-0.4709853690741874	4.0103586314305e-4	-1.0400203070743435
AMFR	-0.7529352711618897	5.0850809279904e-4	-1.0406577399007813
SPTBN2	-0.516427027715761	4.1657157969947e-4	-1.0447966626862981
SRD5A3	-0.8148810472241768	5.2920635381792e-4	-1.0484250650713987
SYNE1	-0.6194566229318262	4.5392758195756e-4	-1.0500455635723935
CNOT3	-0.78608748644206206	5.1647821353649e-4	-1.0529478743239802
INPP5E	-0.5257454306574593	4.1688337756523e-4	-1.0532989233761039
CNOT2	-0.78608748644206206	5.1577343423981e-4	-1.0547926597617432
UBE4B	-0.6233788316611529	4.5310850731162e-4	-1.056111729972425
PYCR1	-0.896362872760812	5.5708150702498e-4	-1.0569426634321901
SEC31A	-0.8354346732725915	5.3243755292173e-4	-1.0605209099657689
SCYL1	-0.8148810472241768	5.2438312730578e-4	-1.0610500358594768
SLC25A4	-0.5655367138045624	4.2847386444885e-4	-1.0627516856270818
MTM1	-1.0066382590795617	5.9680035939479e-4	-1.0632525093304979
MMACHC	-0.6952356325434625	4.7729445333842e-4	-1.0646609376281195
CYP27A1	-0.8148810472241768	5.2159602172755e-4	-1.0683453860612302
PFN1	-0.5161993731742105	4.0665530662103e-4	-1.0705252135244456
PYCR2	-0.896362872760812	5.5129335536774e-4	-1.072093360876254
GABBR1	-0.7546237581216108	4.9690238447134e-4	-1.0727245904400222
OFD1	-0.704605660905427	4.77655925487e-4	-1.073084799496547
ABCC8	-0.6233788316611529	4.4607302122188e-4	-1.074527370651819
MTMR14	-1.0066382590795617	5.9247479031595e-4	-1.0745748436900215
FARSB	-0.5362815757314725	4.1268027513312e-4	-1.074836841908429
TRIP12	-0.8148810472241768	5.1832859849628e-4	-1.076897985186161
EXT1	-0.6511644848001716	4.5326501557263e-4	-1.0834877170469595
COX10	-0.6331315701125393	4.4635728575366e-4	-1.0835360363542321
SETD2	-0.5571643389961132	4.1641989809934e-4	-1.0859310060707634
CASP2	-0.5986658312624056	4.3171839633732e-4	-1.0873881228821975
PRODH	-0.896362872760812	5.4540204446609e-4	-1.0875140813938597
SERPINH1	-0.6938833220553038	4.6733728417316e-4	-1.0893718795140617
HS6ST1	-0.6511644848001716	4.510128556754e-4	-1.0893828274758484
SURF1	-0.6455026466338931	4.4837449343082e-4	-1.0906269984265688
MRPL39	-0.4574163267394199	3.761632583015e-4	-1.091556212383566
HS2ST1	-0.6511644848001716	4.5012686571704e-4	-1.0917019384101307
EXT2	-0.6511644848001716	4.4982616447747e-4	-1.0924890348394514
PROKR2	-0.8148810472241768	5.1198869105384e-4	-1.0934929234621182
ANAPC7	-0.6421618248509583	4.4585784520101e-4	-1.0938735949009455
GABRB2	-0.8410822289925018	5.20173822376e-4	-1.098269226349314
AP3D1	-1.0060007683486594	5.8192330616489e-4	-1.1015562464203135
AFG3L2	-0.5116292171677141	3.9251393714523e-4	-1.1029706063597933
SLC6A3	-0.5513679192553469	4.0744975852685e-4	-1.1036142528525268
RET	-0.562419770849117	4.1058630577661e-4	-1.106456077962163
INTS1	-0.6750993734252942	4.5219091925275e-4	-1.110234091847972
KCNA2	-0.8553399365109102	5.2010232044059e-4	-1.112714092783765
B4GAT1	-0.8148810472241768	5.0451052847054e-4	-1.113067285960962
DCC	-0.5602673691906831	4.0719237252693e-4	-1.1131874200022778
CIT	-0.7274711654799784	4.7061344626431e-4	-1.1143842495302883
COL11A1	-0.7814358225870881	4.9080663166815e-4	-1.115492509534743
TRMT5	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
GET4	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
PGAP2	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
CEP120	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
PAX8	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
MYO18B	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
POGZ	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
NAXD	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
ARNT2	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
ADGRL1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
HACD1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
NR4A2	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
VPS35L	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
FTH1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
SLC6A1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
OSTM1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
NANS	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
HMBS	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
NALCN	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
ELP1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
UGT1A1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
NAA60	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
ANG	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
NPC1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
FLAD1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
DUOXA2	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
KIF21A	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
WASHC5	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
TRMT10A	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
CAMLG	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
PGAP3	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
KIAA0586	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
NKX2-1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
MYO9A	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
CHAMP1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
NAXE	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
SIM1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
SLC35A1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
ELOVL4	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
PITX3	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
CCDC22	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
FTL	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
GABRD	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
CLCN7	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
GNE	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
ALAD	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
UNC80	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
ELP2	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
SLC35A2	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
NAA10	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
RNH1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
NPC2	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
ACP5	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
DUOX2	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
KANK1	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
WASHC4	-1.1169136453983115	6.1881188118811e-4	-1.115911936924864
INTS11	-0.6750993734252942	4.4927513558578e-4	-1.1178662616262722
PNKP	-0.6233788316611529	4.2943061760164e-4	-1.1180894673147255
XYLT1	-0.6511644848001716	4.397325331674e-4	-1.118909481839923
XYLT2	-0.6511644848001716	4.3888494343415e-4	-1.1211280787885887
NAPB	-0.6747175572966159	4.4683800024006e-4	-1.123863735889381
FMR1	-0.5960327469850152	4.1647309785124e-4	-1.1246601617745033
CANT1	-0.6758121001233123	4.467145956478e-4	-1.1252812947238215
NAGS	-0.7123261588156016	4.6010448012321e-4	-1.126746843889904
FUT8	-0.8148810472241768	4.9707895440809e-4	-1.1325197013123287
PHKG2	-0.896362872760812	5.2792835249704e-4	-1.133252105538874
GABRA5	-0.7452388888150476	4.7018681539246e-4	-1.1332686946864956
VPS51	-0.752126993537954	4.714483105311e-4	-1.1368547900108084
GABRA2	-0.7452388888150476	4.6865604832558e-4	-1.1372755331491033
PREPL	-0.896362872760812	5.2596658211392e-4	-1.138387110854811
SLC3A1	-0.896362872760812	5.2379927238375e-4	-1.1440601228859157
ST3GAL5	-0.8920181619374274	5.2211542846792e-4	-1.1441229347437758
DENND5A	-0.8148810472241768	4.9084399825472e-4	-1.1488399257726802
PRORP	-0.7133269081998239	4.5070103195735e-4	-1.152361460796702
ATXN7	-0.7043512369374453	4.4543893100403e-4	-1.157159530131488
GM2A	-0.7211515410002225	4.5166304142907e-4	-1.157667998822213
HDAC8	-0.6758121001233123	4.3338230821005e-4	-1.1601790419094857
PHKB	-0.896362872760812	5.1751591309197e-4	-1.1605070443211951
PHKA2	-0.896362872760812	5.1671839526494e-4	-1.162594576234507
GABRB3	-0.8962991236877217	5.1609895627756e-4	-1.1641522312362587
TUBB4A	-0.6736667064216932	4.2884792662615e-4	-1.169902556892675
FKRP	-0.7826397213222569	4.6866273678762e-4	-1.1746588583637028
ARG1	-0.7102268124422865	4.3971185796727e-4	-1.1780259275702143
CA8	-0.8148810472241768	4.7954421556424e-4	-1.1784175178720497
ORAI1	-0.8373574770110233	4.8805765488493e-4	-1.1786097106529716
CHCHD2	-0.78608748644206206	4.6792280501925e-4	-1.180043421794209
CP	-0.8148810472241768	4.7891755495803e-4	-1.1800578247967872
GFER	-0.78608748644206206	4.6741569020941e-4	-1.1813708132497664
NHLRC1	-0.49036165729958286	3.539820550298e-4	-1.1825616491080952
GABRG2	-0.8960760019319058	5.0770000889936e-4	-1.1859136596634972
REV3L	-0.6758121001233123	4.2342737822731e-4	-1.1862364331419146
NSMCE3	-0.6758121001233123	4.2303185579898e-4	-1.187271727480907
TBR1	-0.8148810472241768	4.7615950892692e-4	-1.1872771105772282
PCBD1	-0.6717255651526518	4.2112844319961e-4	-1.1881674442050865
MED12L	-0.6758121001233123	4.2258684524665e-4	-1.188436558784063
NEU1	-0.8005376546355469	4.6991966155748e-4	-1.1892667453848784
ETFB	-0.7535572012939173	4.5090200457272e-4	-1.1920657007618654
POLRMT	-0.8148810472241768	4.7373106755578e-4	-1.1936336441744033
CYP27B1	-0.8005480159062096	4.6714587315878e-4	-1.1965375986556066
CRIPTO	-0.8148810472241768	4.7165517555099e-4	-1.1990673669849976
MED25	-0.6758121001233123	4.1730872264213e-4	-1.2022522366358572
TTR	-0.8148810472241768	4.7039464777705e-4	-1.2023668442713116
ACADVL	-0.6676682298431518	4.1304372288335e-4	-1.2052721583174115
NONO	-0.6024063945283914	3.868401749413e-4	-1.2085990626108198
ITGA7	-0.6308996496444619	3.9743833350553e-4	-1.209351252291948
ADAR	-0.8148810472241768	4.6509306064052e-4	-1.2162439413889101
CYP24A1	-0.8005480159062096	4.593142451058e-4	-1.2170371698748106
ASXL2	-0.8148810472241768	4.6451786058517e-4	-1.2177495484504521
DGUOK	-0.6035785385661228	3.8301497712576e-4	-1.2197838010308097
SPEN	-0.6717300703858088	4.0854972514578e-4	-1.221097201358584
KIF15	-0.78608748644206206	4.5064425570466e-4	-1.2252706529449766
MAPK8IP3	-0.8148810472241768	4.6102211689319e-4	-1.2268997846839715
GPX4	-0.8148810472241768	4.6050307689683e-4	-1.2282583907488942
SLC25A20	-0.7733069157654225	4.4377332389771e-4	-1.2304749961286512
MYH7	-0.7523450798344982	4.3564452990906e-4	-1.2307905740597347
SEC24C	-0.7910792837234337	4.4961338368105e-4	-1.2329607952349366
NFIA	-0.78608748644206206	4.4554735371091e-4	-1.2386119792581465
NFIB	-0.78608748644206206	4.4554735371091e-4	-1.2386119792581465
NFIX	-0.78608748644206206	4.4554735371091e-4	-1.2386119792581465
NPHP1	-0.6758121001233123	4.0323488694416e-4	-1.2390910133584225
TNNT1	-0.8898747970471254	4.8437554632845e-4	-1.2407650837324227
TARS2	-0.565527606794121	3.6035450847249e-4	-1.241047469987514
SPRED2	-0.6511860923457455	3.896613334853e-4	-1.2499942753502102
ZEB2	-0.8148810472241768	4.5106295222514e-4	-1.2529682603591903
CUBN	-0.8148810472241768	4.4916202318068e-4	-1.2579440112587408
RAB27A	-0.7409310940892067	4.2069360267813e-4	-1.258511184019223
MINPP1	-0.7821450250860552	4.3457552650533e-4	-1.2633886745939595
EIF2B2	-0.896362872760812	4.7775624925717e-4	-1.2645794102353227
NAT8L	-0.78608748644206206	4.3558258292323e-4	-1.2646951291553585
EIF2B4	-0.896362872760812	4.7745856075909e-4	-1.2653586207042375
EIF2B1	-0.896362872760812	4.7745856075909e-4	-1.2653586207042375
ALG13	-0.8962353746146314	4.7347272207253e-4	-1.2756642002617797
KDM4B	-0.8148810472241768	4.4233161313108e-4	-1.2758228579456519
ADAMTSL2	-0.8894571170840297	4.7059301278411e-4	-1.2764236865118095
ALG14	-0.8962353746146314	4.7257297443926e-4	-1.2780193224104255
IQCB1	-0.8148810472241768	4.3986471244104e-4	-1.282280060208588
CLTRN	-0.8148810472241768	4.3938056093876e-4	-1.2835473443715657
CDK13	-0.8148810472241768	4.375626701578e-4	-1.288305739596789
ADCY5	-0.6758121001233123	3.8316363363841e-4	-1.2916282487603694
SIAH1	-0.7293146525767211	4.0214530979889e-4	-1.2954455736111268
ADCY6	-0.6758121001233123	3.8083390697805e-4	-1.2977263930124008
CUL4B	-0.6697440387930615	3.7839045780695e-4	-1.2980541487414663
TRAK1	-0.6636504080772756	3.7602523280557e-4	-1.2981515804761987
SPARC	-0.6299043379220204	3.5967171543696e-4	-1.3072114367151042
ZMYM2	-0.6230779237344515	3.5663948361176e-4	-1.3083219995945414
CASR	-0.7885327277989038	4.1796481456098e-4	-1.3132555198556313
TMEM107	-0.6758121001233123	3.7345576524514e-4	-1.3170389472981752
KMT2B	-0.6704046870265805	3.7111829226494e-4	-1.3177499547273444
MITF	-0.7206633944921312	3.89506265415e-4	-1.3198774738095254
FLCN	-0.78608748644206206	4.1355547026741e-4	-1.322351897529284
RRAS2	-0.6693734739487308	3.6840622432647e-4	-1.3238176781004958
EPM2A	-0.64152043944546	3.5711581355192e-4	-1.325517704365846
FNIP1	-0.78608748644206206	4.1025462753541e-4	-1.3309919734126474
EFL1	-0.6730147471451158	3.6554057096702e-4	-1.3349599031723014
PDP1	-0.6758121001233123	3.6633792856375e-4	-1.3356701436458227
PRDM16	-0.7731762240732262	4.0080832848479e-4	-1.342806742315483
UGDH	-0.896362872760812	4.4745877402386e-4	-1.343884153400567
NUDT2	-0.8095783405459249	4.1388409622887e-4	-1.3449825612288204
PPP1R15B	-0.6758121001233123	3.6024126545034e-4	-1.3516283810451697
AP1S2	-0.7825895022194753	3.9827793535765e-4	-1.3588434164876264
PSAT1	-1.0066382590795617	4.8383234755288e-4	-1.3589503883128775
NECAP1	-0.7813404853282315	3.969509960972e-4	-1.3610677113636342
NCAPD3	-0.7152506688929904	3.708191859594e-4	-1.3633788582252528
EXOC8	-0.7753453595221191	3.9286807562066e-4	-1.3657597783768143
PRKD1	-0.7546733246799286	3.8465272176475e-4	-1.366591730996861
WARS2	-0.6645615547192295	3.4965887020794e-4	-1.3680776400079193
STT3A	-1.0066382590795617	4.7853303150252e-4	-1.3728215407798396
STIM1	-0.8529472936997529	4.1976762515677e-4	-1.3729511634643181
RNASEH2C	-1.0066382590795617	4.7816599607172e-4	-1.3737822693668915
RNASEH2B	-1.0066382590795617	4.7816599607172e-4	-1.3737822693668915
PAM16	-0.78608748644206206	3.9368209075115e-4	-1.374371191091728
NDST1	-0.7614398711189214	3.8379038199469e-4	-1.375615483142242
SOS2	-0.6756117412267961	3.5048844675989e-4	-1.3769563797239073
LZTR1	-0.896362872760812	4.3381485788369e-4	-1.3795976000469297
DNAJC19	-0.78608748644206206	3.9164796113399e-4	-1.379695599334047
HMGA2	-0.7089933253962639	3.6210253719609e-4	-1.3799376598400483
FARSA	-0.6757866004940762	3.4868548087039e-4	-1.3818505677702828
PHGDH	-1.0066382590795617	4.7482032799188e-4	-1.382539677228262
VAPB	-0.8366837110909986	4.0916684512266e-4	-1.3844355080832444
STN1	-0.8811341526527876	4.2586642560344e-4	-1.3851741904704755
KLHL41	-0.896362872760812	4.3145556511415e-4	-1.3857731346648863
TELO2	-0.7324688474570649	3.6686920791492e-4	-1.3909362479583636
COL6A3	-0.8963150609559942	4.2918821946881e-4	-1.3916601825368522
ACY1	-0.8761456088932147	4.2122507381558e-4	-1.3923345537944571
PCYT1A	-1.0065957596975015	4.6890241123483e-4	-1.3979875401578168
SSR4	-1.0066382590795617	4.6706321777661e-4	-1.402844195297482
ACD	-0.8186341772695336	3.9492956006063e-4	-1.4036525856384694
TTI1	-0.7324688474570649	3.6155390044693e-4	-1.4048492585424868
EBP	-0.8856822096325838	4.1984989026655e-4	-1.4054707474807988
EIF2AK3	-0.7445348325291121	3.641432091276e-4	-1.4101376339848608
NRXN1	-0.674954844899998	3.3717202117736e-4	-1.4111557115999322
HIRA	-0.7323914866718149	3.5754058377757e-4	-1.415276900080152
AARS2	-0.6741413362305895	3.3322908222681e-4	-1.4206629890152276
CRLF1	-1.1169136453983115	5.0110974682623e-4	-1.4240015537556256
DSE	-1.1169136453983115	4.9800131020755e-4	-1.4321379996406884
