ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0016180	snRNA processing	10/2160	36/18805	0.2777777777777778	2.4183384773662553	3.0684614050343293	0.005975191355279476	0.029560682860666557	0.02067454136615809	EXOSC5/INTS1/INTS11/TOE1/EXOSC8/EXOSC9/EXOSC3/INTS8/DKC1/FTO	10
GO:0043276	anoikis	10/2160	36/18805	0.2777777777777778	2.4183384773662553	3.0684614050343293	0.005975191355279476	0.029560682860666557	0.02067454136615809	NTRK2/MTOR/PIK3CA/SNAI2/MAP3K7/CHEK2/IKBKG/PTRH2/NOTCH1/SIK1	10
GO:0002931	response to ischemia	15/2160	65/18805	0.23076923076923078	2.0090811965811968	2.93567581940537	0.005983123163761139	0.029581342145500775	0.020688990330037363	MEF2C/KCNJ11/MLYCD/CAMK2A/ARID1B/SOS1/AIFM1/CASR/NDNF/UCHL1/PINK1/CSF1R/SQSTM1/TP53/TREM2	15
GO:0000082	G1/S transition of mitotic cell cycle	41/2160	240/18805	0.17083333333333334	1.487278163580247	2.7368134210649053	0.006029468690456645	0.029773100568047984	0.020823104871908676	SMARCD1/DDR2/PPP2CA/SMARCC2/CUL4B/PTEN/CAMK2A/ARID1B/SMARCA2/PLCB1/ARID1A/SMARCB1/SMARCA4/DDX3X/PPP3CA/RB1/CPSF3/EZH2/ACTB/POLE/ACTL6B/DPF2/FHL1/CCNF/FBXO7/TP53/TERT/TREX1/LSM11/KMT2E/CDK10/STIL/APC/KIF14/WAC/ARID2/RBL2/GIGYF2/EIF4G1/GJC2/SMARCE1	41
GO:0015931	nucleobase-containing compound transport	41/2160	240/18805	0.17083333333333334	1.487278163580247	2.7368134210649053	0.006029468690456645	0.029773100568047984	0.020823104871908676	NUP133/UPF3B/ATXN2/SETD2/SLC35C1/WNK1/EPG5/FMR1/NSUN2/SLC35A2/TGFBR2/NUP54/MCM3AP/THOC2/NUP107/TPR/NUP214/SLC25A19/AAAS/LRPPRC/SLC33A1/ABCD1/HNRNPA1/KIF5C/SLC25A4/RANBP2/NUP62/SHOC2/SLC35A1/SLC25A42/NPAP1/GLE1/PNPT1/SLC35A3/SLC25A24/SLC25A26/FXR1/GJB1/BICD2/SLC35B2/DHX9	41
GO:0042476	odontogenesis	26/2160	136/18805	0.19117647058823528	1.6643858932461872	2.8011697389894246	0.006135013970310743	0.030256336900543152	0.021161077089698527	WLS/COL1A1/BMP4/SLC34A1/TNFRSF11B/BMP2/COL1A2/ITGB6/HACD1/LAMB1/TGFB3/BCL11B/CTNNB1/TBX1/STIM1/ALPL/BMPR1A/BCOR/FGFR1/FGF8/ROGDI/TGFB1/SHH/GLI2/EDN1/GATA6	26
GO:0045931	positive regulation of mitotic cell cycle	26/2160	136/18805	0.19117647058823528	1.6643858932461872	2.8011697389894246	0.006135013970310743	0.030256336900543152	0.021161077089698527	DDR2/ANAPC7/CUL4B/PHOX2B/SIN3A/PTPN11/PLCB1/DDX3X/RB1/ASNS/RRM2B/CPSF3/NEUROG1/BRD4/BRCA2/PAFAH1B1/FGFR1/APP/TERT/LSM11/KMT2E/CDK10/TGFB1/STIL/PBX1/EIF4G1	26
GO:0046620	regulation of organ growth	21/2160	103/18805	0.20388349514563106	1.7750134843581444	2.841148552794126	0.006164641717248926	0.030383428138330754	0.021249963840566256	MEF2C/YY1/PTEN/IGF2/ARX/JARID2/BMPR1A/FOXP1/FGFR1/FGF8/DUSP6/NKX2-5/FXN/ERBB4/SOD1/RBPJ/NOTCH1/CACNA2D2/FLVCR1/EDN1/GATA6	21
GO:0071824	protein-DNA complex organization	44/2160	262/18805	0.16793893129770993	1.4620794458580717	2.713234897623763	0.006249416946342926	0.03078199366441331	0.021528717869861116	SMARCD1/SMARCC2/SETD2/ATRX/H4C5/H4C9/MED25/CHD2/ARID1A/SMARCB1/SMARCA4/RB1/TCF4/CHD1/POGZ/SET/MCM3AP/HIRA/TAF4/SOX9/KAT6B/TAF6/H3-3A/H4C11/H4C3/KAT6A/NAA60/MED27/TAF2/TBP/H1-4/TP53/MED17/GTF2H5/TAF1/SUPT16H/ARID2/TAF8/BRF1/TRAPPC12/MED11/MED23/SMARCE1/UBTF	44
GO:0008202	steroid metabolic process	54/2160	335/18805	0.16119402985074627	1.403358208955224	2.6834280354577142	0.006334681668895303	0.03118247051513713	0.021808808666663893	CUBN/VLDLR/FDXR/GBA1/MVK/HSD17B10/SC5D/DHCR7/CYP24A1/NPC2/BMP2/LSS/CYP2R1/NPC1/SMPD1/SNAI2/KIT/GNAI1/CYP27B1/LRP5/EBP/EDNRB/SRD5A3/FGFR1/LBR/ACADVL/HSD17B4/MBTPS2/ERLIN2/CYP27A1/PANK2/PON1/GBA2/AMACR/STUB1/ERLIN1/CYB5R3/APP/DHCR24/APOE/SGPL1/NSDHL/SHH/RORA/MAPK1/CYP11B2/PBX1/PDE8B/CYP7B1/CLN8/MECP2/ARV1/ASAH1/UGT1A1	54
GO:0050714	positive regulation of protein secretion	28/2160	150/18805	0.18666666666666668	1.6251234567901236	2.7690059908765328	0.006422065607877144	0.031592872409519294	0.022095840971774937	DNM1L/WLS/GCK/PDX1/ABCC8/INS/ITPR1/SNAP25/ACSL4/PLCB1/ANO1/IER3IP1/TGFB3/ORAI1/PLA2G6/CASR/ABAT/ANG/TARDBP/HLA-DRB1/PTPN23/ATP13A2/TREM2/FRMD4A/SOX4/TGFB1/TTN/VPS35	28
GO:2000008	regulation of protein localization to cell surface	11/2160	42/18805	0.2619047619047619	2.2801477072310408	2.9918766595577755	0.0065224664978916925	0.03197295909879165	0.022361671027769467	RAB11B/BDNF/TOR1A/NEDD4L/KCNAB2/CTNNB1/ERBB4/TYROBP/ABCA7/ACTN2/ABCA12	11
GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	9/2160	31/18805	0.2903225806451613	2.5275537634408605	3.066260453077484	0.006540935990596454	0.03197295909879165	0.022361671027769467	STXBP1/SYT2/SNAP25/CPLX1/STX11/STX1B/PRRT2/SNAP29/SYT1	9
GO:0060037	pharyngeal system development	9/2160	31/18805	0.2903225806451613	2.5275537634408605	3.066260453077484	0.006540935990596454	0.03197295909879165	0.022361671027769467	BMP4/PTCH1/TBX1/MEGF8/BMPR1A/FGF8/NKX2-5/EYA1/EDN1	9
GO:0060964	regulation of miRNA-mediated gene silencing	9/2160	31/18805	0.2903225806451613	2.5275537634408605	3.066260453077484	0.006540935990596454	0.03197295909879165	0.022361671027769467	STAT3/BMP4/FMR1/PUM1/DGCR8/TP53/TGFB1/FXR1/MECP2	9
GO:0003214	cardiac left ventricle morphogenesis	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	FOXF1/TGFBR2/SMAD4/RBPJ/NOTCH1/CPE	6
GO:0006206	pyrimidine nucleobase metabolic process	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	DPYD/CAD/MTOR/CPS1/ALDH6A1/MAPK1	6
GO:0009313	oligosaccharide catabolic process	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	NEU1/HEXB/MAN2B1/GM2A/MAN2C1/MANBA	6
GO:0021513	spinal cord dorsal/ventral patterning	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	ASCL1/SUFU/LHX3/DLL4/SHH/GLI2	6
GO:0021819	layer formation in cerebral cortex	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	CTNNB1/PAFAH1B1/ADGRG1/MBOAT7/DAB1/RELN	6
GO:0030242	autophagy of peroxisome	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	PEX2/PEX5/ATM/WDR45B/SQSTM1/WDR45	6
GO:0043584	nose development	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	RPGRIP1L/ASCL1/STRA6/SKI/CHD7/HESX1	6
GO:0048934	peripheral nervous system neuron differentiation	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	ASCL1/NTRK2/SLC25A46/POU4F1/NEFH/TBCE	6
GO:0051350	negative regulation of lyase activity	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	RD3/ADGRV1/MTRR/EDNRB/GNAI3/GABBR2	6
GO:0061635	regulation of protein complex stability	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	LUZP1/WASHC4/TRAPPC11/SNF8/SQSTM1/TREX1	6
GO:0070071	proton-transporting two-sector ATPase complex assembly	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	TMEM70/ATP5F1D/ATPAF2/VMA12/VMA22/VMA21	6
GO:0071941	nitrogen cycle metabolic process	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	OTC/SLC25A15/CPS1/FH/NAGS/ARG1	6
GO:1903798	regulation of miRNA processing	6/2160	16/18805	0.375	3.2647569444444446	3.2646742609383943	0.006576156599869071	0.03197295909879165	0.022361671027769467	STAT3/BMP4/DGCR8/TP53/TGFB1/MECP2	6
GO:0032890	regulation of organic acid transport	17/2160	78/18805	0.21794871794871795	1.8974655745489077	2.8611530630143807	0.006576459337232411	0.03197295909879165	0.022361671027769467	ATP1A2/RAB3GAP1/STXBP1/ACSL4/SLC6A1/CLTRN/SV2A/ABAT/SNCA/ARL6IP1/EPRS1/SLC12A2/PSEN1/SLC38A3/TNFRSF11A/EDN1/GRM7	17
GO:0071277	cellular response to calcium ion	17/2160	78/18805	0.21794871794871795	1.8974655745489077	2.8611530630143807	0.006576459337232411	0.03197295909879165	0.022361671027769467	MEF2C/TUBA1A/NRXN1/MICU1/RYR1/KCNB1/ADGRV1/SMPD1/MCOLN1/KCNH1/BRAF/ABCC9/KCNQ3/EDN1/SLC25A24/SYT1/NEUROD2	17
GO:0006887	exocytosis	57/2160	358/18805	0.15921787709497207	1.3861537864680324	2.6573516830563935	0.006666771723149096	0.032392038304455445	0.02265477218561591	RAP1B/ARFGEF2/CASK/RAB3GAP1/ATP9A/FOXF1/RAB11B/FMR1/STXBP1/SYT2/SNAP25/CPLX1/STX11/AP1G1/FERRY3/SYNJ1/KCNB1/CBL/NAPB/STX1B/PRRT2/EXOC8/PREPL/KIT/VPS11/BRAF/CLTRN/PIK3CG/TRAPPC11/SV2A/RALA/SNF8/TRPV6/SLC18A2/VPS4A/STX1A/SNAP29/LRRK2/SNCA/PRKN/UNC13A/ATP13A2/PSEN1/KCNQ3/RAB27A/NOTCH1/GNAO1/PAK1/PRKCG/SYT1/PIK3CD/PCLO/ABCA12/EXOC2/ARFGEF1/VAMP2/LGI3	57
GO:0006414	translational elongation	16/2160	72/18805	0.2222222222222222	1.934670781893004	2.8624067374893283	0.006784551592932481	0.03292367735424289	0.023026596936028584	TRIP4/TRNT1/UFSP2/EEF1A2/TSFM/EIF5A/MTRFR/EFL1/GTPBP2/AARS1/GFM1/NEMF/TUFM/GIGYF2/ASCC3/SEPSECS	16
GO:0051148	negative regulation of muscle cell differentiation	16/2160	72/18805	0.2222222222222222	1.934670781893004	2.8624067374893283	0.006784551592932481	0.03292367735424289	0.023026596936028584	HDAC4/DLL1/BMP2/YY1/IGF2/BDNF/EZH2/BMPR1A/FOXP1/NKX2-5/DNMT1/SMAD4/NOTCH1/SHH/PDGFB/MECP2	16
GO:0008038	neuron recognition	12/2160	48/18805	0.25	2.1765046296296298	2.9399684311670953	0.006848893088498627	0.03317458915437588	0.02320208294951338	FOXG1/NDN/ROBO3/SEMA5A/CNTNAP2/NRCAM/PLXND1/EXT1/MEGF8/APP/MYPN/PCDH12	12
GO:0033138	positive regulation of peptidyl-serine phosphorylation	12/2160	48/18805	0.25	2.1765046296296298	2.9399684311670953	0.006848893088498627	0.03317458915437588	0.02320208294951338	ERCC6/DOCK7/RAF1/BRAF/PARK7/SNCA/PINK1/TBK1/APP/PAK1/EIF4G1/FNIP1	12
GO:0071526	semaphorin-plexin signaling pathway	12/2160	48/18805	0.25	2.1765046296296298	2.9399684311670953	0.006848893088498627	0.03317458915437588	0.02320208294951338	SEMA5A/GDNF/RAC1/SEMA3E/PLXND1/SEMA4A/SEMA3A/TYROBP/TREM2/FLNA/EDN1/SEMA6B	12
GO:0045995	regulation of embryonic development	19/2160	91/18805	0.2087912087912088	1.8177401302401304	2.8168439729631323	0.006857001794053616	0.03319345183157116	0.023215275378179127	NIPBL/JAG1/DLL1/DAG1/YY1/LAMA2/PLCB1/EHMT1/LAMA1/TRIP12/CTNNB1/OTX2/HESX1/PAFAH1B1/WDPCP/NOTCH1/NODAL/HNF4A/INSR	19
GO:0009408	response to heat	21/2160	104/18805	0.20192307692307693	1.757946047008547	2.792110770443797	0.00690906250939995	0.03342492403196192	0.023377165467276566	SLC52A3/CLPB/CREBBP/EP300/MTOR/ANO1/EIF2B1/HTRA2/TPR/TRPV4/ATM/NF1/YWHAE/ATXN3/EIF2B4/EIF2B2/VCP/CRYAB/SOD1/HIKESHI/MAPT	21
GO:0003018	vascular process in circulatory system	46/2160	278/18805	0.16546762589928057	1.4405642152944311	2.6658712011432963	0.006936699606267312	0.0335380270711856	0.02345626896681648	ATP1A2/ABCC8/INS/KCNMA1/SLC1A4/DBH/MFSD2A/SLC2A1/SLC6A1/EDN3/SLC2A10/GJA5/ATP2B1/CPS1/EXT2/EXT1/ZEB2/SLC1A3/EDNRB/TRPV4/ABCC9/GCH1/CASR/ADCY6/SLC22A5/SLC5A5/OCLN/BBS2/MKKS/ADD3/STUB1/SLC5A6/SLC6A9/SLC12A2/SOD1/APOE/SLC38A3/SLC1A2/TGFB1/SLC13A3/EDN1/SLC16A2/SLC2A3/PDE2A/RAP1GDS1/INSR	46
GO:0002082	regulation of oxidative phosphorylation	8/2160	26/18805	0.3076923076923077	2.678774928774929	3.0856951282053573	0.006960147340402404	0.03356896537232659	0.02347790700507673	MLXIPL/ATP7A/UQCC2/ABCD1/SNCA/PINK1/VCP/SHMT2	8
GO:0014829	vascular associated smooth muscle contraction	8/2160	26/18805	0.3076923076923077	2.678774928774929	3.0856951282053573	0.006960147340402404	0.03356896537232659	0.02347790700507673	EDN3/ATP2B1/EDNRB/BBS2/MKKS/STUB1/EDN1/RAP1GDS1	8
GO:0021542	dentate gyrus development	8/2160	26/18805	0.3076923076923077	2.678774928774929	3.0856951282053573	0.006960147340402404	0.03356896537232659	0.02347790700507673	TUBA1A/PTEN/SCN2A/LARGE1/POMT2/POMGNT1/VPS13B/FXR1	8
GO:0022038	corpus callosum development	8/2160	26/18805	0.3076923076923077	2.678774928774929	3.0856951282053573	0.006960147340402404	0.03356896537232659	0.02347790700507673	RPGRIP1L/HERC1/SZT2/KCNA2/C12orf57/PAFAH1B1/PRDM8/KCNA1	8
GO:0060998	regulation of dendritic spine development	14/2160	60/18805	0.23333333333333334	2.031404320987654	2.8825174588847404	0.007020668199503819	0.03384013631535623	0.023667562125879973	MEF2C/KIF1A/FMR1/CAMK2B/UBE3A/PAFAH1B1/PSEN1/APOE/SHANK3/TANC2/CDKL5/MECP2/RELN/TIAM1	14
GO:0044843	cell cycle G1/S phase transition	45/2160	271/18805	0.16605166051660517	1.445648831488315	2.6619686427625293	0.007050732875270482	0.03393205050716138	0.02373184628905609	SMARCD1/DDR2/PPP2CA/SMARCC2/CUL4B/PTEN/CAMK2A/ARID1B/SMARCA2/SOX2/PLCB1/ARID1A/SMARCB1/SMARCA4/DDX3X/PPP3CA/RB1/CPSF3/FBXW7/EZH2/ACTB/POLE/ACTL6B/DPF2/FHL1/CCNF/FBXO7/TP53/TERT/TREX1/LSM11/KMT2E/TAF1/MN1/CDK10/STIL/APC/KIF14/WAC/ARID2/RBL2/GIGYF2/EIF4G1/GJC2/SMARCE1	45
GO:0043500	muscle adaptation	24/2160	124/18805	0.1935483870967742	1.6850358422939067	2.7569835485475873	0.0070542695521220245	0.03393205050716138	0.02373184628905609	CAMK2G/LMNA/SELENON/CACNA1S/HDAC4/DAG1/YY1/CAMK2B/ACTA1/JARID2/PPP3CA/MYMK/TNNT1/EZH2/FOXP1/GTF2IRD1/STUB1/SMAD4/NOTCH1/TBCE/MYH7/EDN1/MYOD1/GATA6	24
GO:0002097	tRNA wobble base modification	7/2160	21/18805	0.3333333333333333	2.902006172839506	3.141504070312429	0.007065586951719738	0.03393205050716138	0.02373184628905609	TRMU/GTPBP3/MTO1/ELP1/NSUN3/CTU2/ELP2	7
GO:0009048	dosage compensation by inactivation of X chromosome	7/2160	21/18805	0.3333333333333333	2.902006172839506	3.141504070312429	0.007065586951719738	0.03393205050716138	0.02373184628905609	HNRNPK/JARID2/SPEN/HNRNPU/LBR/SUZ12/RLIM	7
GO:0032261	purine nucleotide salvage	7/2160	21/18805	0.3333333333333333	2.902006172839506	3.141504070312429	0.007065586951719738	0.03393205050716138	0.02373184628905609	HPRT1/ADK/AMPD1/DGUOK/ADSL/AMPD2/NAXD	7
GO:2001044	regulation of integrin-mediated signaling pathway	7/2160	21/18805	0.3333333333333333	2.902006172839506	3.141504070312429	0.007065586951719738	0.03393205050716138	0.02373184628905609	LAMB2/LAMA2/LAMB1/SLC2A10/LAMA1/PRKD1/FLNA	7
GO:0072331	signal transduction by p53 class mediator	30/2160	165/18805	0.18181818181818182	1.5829124579124578	2.709146260888774	0.007213413824380632	0.034620869762840865	0.024213601810823857	HNRNPK/PPM1D/ATRX/ERCC2/TOPORS/EP300/MTOR/SPRED2/USP7/TP53RK/SNAI2/RRM2B/MSH2/CHD5/SPRED1/KDM1A/ATM/BRCA2/RPS20/CHEK2/KAT6A/POU4F1/EIF5A/PRKN/TP53/AARS1/DYRK1A/SOX4/TAF1/WWOX	30
GO:0008016	regulation of heart contraction	37/2160	214/18805	0.17289719626168223	1.5052461924541363	2.6777415510395954	0.0072196308041055125	0.03462960548911999	0.024219711518612828	ATP1A2/CACNA1C/CACNA2D1/ATP2B3/DMD/EDN3/ATP1A3/CELF2/MYL2/SCN1B/FGF13/GJA5/GAA/ATP2B1/DMPK/EDNRB/PIK3CG/ABCC9/YWHAE/GCH1/TACR3/TH/NKX2-5/KCNE5/SPTBN4/CACNA1D/GJA1/MYH7/GNAO1/FLNA/EDN1/BIN1/PDE4D/KCND3/KCNN2/CLIC2/CACNA1G	37
GO:0051495	positive regulation of cytoskeleton organization	33/2160	186/18805	0.1774193548387097	1.5446161887694145	2.688926553456499	0.007310835901322389	0.035045735580532644	0.02451075008592758	CEP120/MAGEL2/SEMA5A/MTOR/RAC1/TGFB3/BRAF/CFL2/DYNC1H1/TRPV4/TOGARAM1/LIMK1/CCDC88A/OCLN/DRG1/ADD3/PFN1/DCTN1/SPAST/NUP62/PLK4/ACTN2/PRKD1/PAK1/STIL/FLNA/EDN1/BIN1/CDC42/WASF1/MAPT/MECP2/KATNB1	33
GO:0006022	aminoglycan metabolic process	20/2160	98/18805	0.20408163265306123	1.7767384731670446	2.777127882683834	0.0073207900591993795	0.03507210614735663	0.024529193481745648	DSE/XYLT2/B4GALT7/B3GALT6/HEXB/CLTC/CHST14/HEXA/CHST3/B3GAT3/EXT2/GUSB/EXT1/IDUA/CSGALNACT1/XYLT1/UGDH/TGFB1/PDGFB/SLC35B2	20
GO:0003161	cardiac conduction system development	10/2160	37/18805	0.2702702702702703	2.352977977977978	2.967513405407356	0.007362083864945737	0.03520569066199916	0.02462262158646409	BMP4/GJA5/BMPR1A/NKX2-5/GJA1/SMAD4/NOTCH1/CDC42/GATA6/CACNA1G	10
GO:0042462	eye photoreceptor cell development	10/2160	37/18805	0.2702702702702703	2.352977977977978	2.967513405407356	0.007362083864945737	0.03520569066199916	0.02462262158646409	RPGRIP1L/PAX6/NTRK2/RPGRIP1/CEP290/CRB1/TULP1/HCN1/TH/BBS4	10
GO:0045773	positive regulation of axon extension	10/2160	37/18805	0.2702702702702703	2.352977977977978	2.967513405407356	0.007362083864945737	0.03520569066199916	0.02462262158646409	MACF1/SEMA5A/MEGF8/ADNP/PAFAH1B1/LIMK1/L1CAM/MAPT/CDKL5/GDI1	10
GO:0051208	sequestering of calcium ion	26/2160	138/18805	0.18840579710144928	1.64026435856146	2.7193912967574305	0.007448810072531942	0.035598803477707275	0.024897562027056497	DIAPH1/ATP1A2/CACNA1C/SELENON/CACNA1S/ITPR1/LETM1/RYR1/DMD/PLCB1/PLCB4/CHD7/MCOLN1/GP1BB/SNCA/HTT/PSEN1/PLCH1/TGFB1/PRKD1/FLNA/PDE4D/PLCB3/JPH3/ATP7B/CLIC2	26
GO:0042177	negative regulation of protein catabolic process	23/2160	118/18805	0.19491525423728814	1.6969358129315757	2.735735397738334	0.007551928350869694	0.03606973177164931	0.025226926086049668	INS/CSNK2A1/OPHN1/USP7/USP9X/GRIN2A/ALAD/PARK7/SNCA/ATP13A2/SMAD4/FMN2/SHH/TLK2/FLNA/MTM1/PRKCG/WAC/CSNK2B/VPS35/USP8/KLHL40/CAMLG	23
GO:0048545	response to steroid hormone	54/2160	338/18805	0.15976331360946747	1.3909023668639056	2.612393368656059	0.007571955896229719	0.03614346947800319	0.02527849773841794	ATP1A2/NEFL/GBA1/PDX1/COL1A1/TRIP4/KMT2D/SOX10/CAD/FKRP/ZMIZ1/UBE3A/ATP5F1A/ATP1A3/EP300/NPC1/AIFM1/UFSP2/SMARCA4/ACTA1/PIK3CA/WNT7B/TGFB3/VPS11/CPS1/GLB1/COMT/HNRNPU/KDM1A/MT-ND3/ALPL/FOXP1/ZBTB7A/AR/TH/GABRB1/ALAD/PARK7/CNOT1/UFM1/UBA5/TGFB1/IDH1/PAK1/NODAL/FOXH1/EDN1/MAPK1/CNOT2/MYOD1/CYP7B1/BCKDHB/USP8/UGT1A1	54
GO:1901992	positive regulation of mitotic cell cycle phase transition	21/2160	105/18805	0.2	1.7412037037037038	2.7436046112806323	0.0077253074419340725	0.03685313229114037	0.025774831103089677	DDR2/ANAPC7/CUL4B/PHOX2B/SIN3A/PLCB1/DDX3X/RB1/RRM2B/CPSF3/NEUROG1/BRD4/APP/TERT/LSM11/KMT2E/CDK10/TGFB1/STIL/PBX1/EIF4G1	21
GO:0031123	RNA 3'-end processing	19/2160	92/18805	0.20652173913043478	1.7979820853462158	2.7639198411866355	0.0077343895791913905	0.03687412368384467	0.025789512340963775	HSD17B10/TRMT10C/EXOSC5/TRNT1/CPSF3/INTS1/TOE1/ELAC2/EXOSC8/EXOSC9/EXOSC3/INTS8/PARN/DKC1/LSM11/CLP1/ERI1/PNPT1/MTPAP	19
GO:0032272	negative regulation of protein polymerization	16/2160	73/18805	0.2191780821917808	1.9081684424150176	2.800566304984249	0.007784854836522527	0.037039188795508875	0.025904957762008227	FLII/SPTAN1/KANK1/TUBB4A/SPTBN1/SPTBN2/TBCD/SPTBN4/SNCA/BBS4/MKKS/ADD3/PFN1/DYRK1A/LMOD3/ARFGEF1	16
GO:0061035	regulation of cartilage development	16/2160	73/18805	0.2191780821917808	1.9081684424150176	2.800566304984249	0.007784854836522527	0.037039188795508875	0.025904957762008227	PRKG2/TRPS1/BMP4/GDF6/BMP2/PTPN11/RARB/SNAI2/CTNNB1/SOX9/LNPK/SOX5/EFEMP1/BMP1/TGFB1/MAF	16
GO:0007018	microtubule-based movement	73/2160	481/18805	0.15176715176715178	1.3212876337876338	2.5713814336106458	0.007796354611500769	0.037039188795508875	0.025904957762008227	NEFL/PURA/TUBA1A/PEX14/KIFBP/TUBB4B/IFT140/LCA5/KIF1A/OFD1/KIF7/ASH1L/KIF22/IFT56/IFT74/AGTPBP1/DST/PRKCZ/KIF5A/HNRNPU/KIF21A/DYNC1H1/KIF11/KATNIP/ARL3/PAFAH1B1/MAPK8IP3/TACR3/VPS13A/LRPPRC/SYNE2/KIF1C/UCHL1/IFT27/BBS1/WDPCP/IFT172/BBS2/BBS4/MKKS/LZTFL1/BBS12/AQP4/NEFH/SPAST/SPG7/KLC2/HTT/SPG11/KIF5C/APP/SOD1/FBXW11/NPHP3/OPA1/IFT81/AP3B2/TRAK1/DYNC1I2/FMN2/AP3D1/APC/KIF14/CDC42/WDR19/MAPT/CCDC88C/KIF2A/MECP2/KATNB1/NDE1/BICD2/KIF15	73
GO:0007494	midgut development	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	FOXF1/RET/OTC/CPS1/EDNRB	5
GO:0009650	UV protection	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	ERCC2/ERCC1/ERCC4/XPA/ERCC3	5
GO:0019682	glyceraldehyde-3-phosphate metabolic process	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	TKT/TPI1/GLYCTK/RPIA/SLC25A10	5
GO:0033605	positive regulation of catecholamine secretion	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	GDNF/KCNB1/STX1A/PINK1/SYT1	5
GO:0033629	negative regulation of cell adhesion mediated by integrin	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	WNK1/NEXMIF/PTPN11/SNAI2/JAM3	5
GO:0038026	reelin-mediated signaling pathway	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	VLDLR/FKRP/PAFAH1B1/DAB1/RELN	5
GO:0043589	skin morphogenesis	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	AHDC1/COL1A1/COL1A2/VPS33B/PSEN1	5
GO:0071236	cellular response to antibiotic	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	MEF2C/GFER/ATP7A/EZH2/TP53	5
GO:0072015	podocyte development	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	JAG1/ASXL1/LAMB2/PODXL/AMPD2	5
GO:0099519	dense core granule cytoskeletal transport	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	KIF1A/KIF5A/KIF1C/TANC2/MECP2	5
GO:0110075	regulation of ferroptosis	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	SC5D/DHCR7/GPX4/SQSTM1/FTH1	5
GO:1901950	dense core granule transport	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	KIF1A/KIF5A/KIF1C/TANC2/MECP2	5
GO:1902667	regulation of axon guidance	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	TUBB2B/ROBO3/KIF21A/TBR1/NOVA2	5
GO:1903441	protein localization to ciliary membrane	5/2160	12/18805	0.4166666666666667	3.627507716049383	3.279794726939491	0.007863068012454398	0.037039188795508875	0.025904957762008227	ARL13B/ARL3/BBIP1/LZTFL1/WDR19	5
