gene	degree	betweenness	clustering	module	score
COG1	38	1837.77403580095	0.3769559032716928	7	-0.030296845764557982
PPP3CA	42	1321.323164958784	0.19163763066202089	1	-0.03283869783201682
FGF17	45	930.147831672371	0.34040404040404043	1	-0.03569135233838283
GLB1	36	2068.9155588155545	0.16984126984126985	3	-0.035704931318392655
PUS1	47	672.3051879956771	0.39315448658649393	6	-0.03686788024904836
NFU1	46	788.5991015094423	0.3826086956521738	5	-0.039393590569478304
ATP7A	33	2433.2402325235075	0.13825757575757577	1	-0.0394737672291709
TMEM216	48	533.0584997245801	0.6117021276595744	8	-0.04000242485302502
SIX3	44	1029.9263850918417	0.2970401691331924	1	-0.04228982289326849
IQSEC2	38	1773.0434462103674	0.22617354196301565	4	-0.046259693061388704
PIGO	36	2018.3504290735816	0.373015873015873	11	-0.048174514087850034
GABRA2	41	1384.5059649558236	0.3975609756097561	4	-0.04846184168726313
FXR1	43	1131.3766299198608	0.27796234772978956	1	-0.04847604701488564
GTF2H5	42	1252.0743814371858	0.30662020905923343	2	-0.04991575156871536
COL5A2	43	1114.4492320257202	0.4130675526024362	10	-0.052650417577952024
NRCAM	40	1492.2875129970507	0.2923076923076923	4	-0.05308673866785458
ASH1L	47	592.3268090041115	0.4902867715078631	2	-0.056590899287888574
PARS2	49	336.6564638008431	0.5986394557823129	6	-0.05723172886745975
MED13L	39	1597.330439084727	0.32793522267206476	2	-0.05838699183359408
ABCD4	34	2229.1658946010966	0.15864527629233513	3	-0.05859509456665317
SLC33A1	40	1467.6429755696422	0.5102564102564102	7	-0.059164189686653663
CPT1A	42	1207.7410481019197	0.31358885017421606	3	-0.06084854601206005
COX11	40	1455.6044173128132	0.31538461538461543	5	-0.062132950953053746
PNPO	36	1941.730477698884	0.26190476190476186	4	-0.06706933014654437
GTF2E2	33	2321.237128164809	0.22916666666666663	2	-0.06709422400172924
TGFB3	43	1054.378840162269	0.36212624584717606	1	-0.06746403967597414
FLAD1	30	2682.5323335201474	0.0942528735632184	3	-0.07161014009529637
PSEN2	44	904.4335930928348	0.3298097251585624	1	-0.07323689580274381
TTC8	42	1155.656899528331	0.46689895470383275	8	-0.07369272548770317
SORL1	25	3302.5814881555125	0.36000000000000004	1	-0.07472479631949419
MKKS	36	1895.3496244083856	0.35873015873015873	8	-0.07850705199112723
B4GALT1	33	2265.335476893421	0.13446969696969696	9	-0.08087981638594678
SMARCD1	47	479.14244736732746	0.5161887141535615	2	-0.08450265928613376
DCX	42	1103.5495339745455	0.3333333333333333	1	-0.08654263037249085
EGR2	39	1482.1785244497682	0.29824561403508776	1	-0.08678395903073757
HERC2	33	2239.72984725793	0.13446969696969696	1	-0.08719427695854151
DDX6	40	1349.8041748402618	0.2794871794871795	2	-0.08822375477917413
MYOT	39	1447.618783164139	0.2968960863697706	1	-0.09530654280835757
SPARC	42	1064.5535085000845	0.4146341463414634	10	-0.09615922128830579
PPT1	26	3084.565908610825	0.07692307692307693	3	-0.09728409498633078
ATP6V1B2	36	1817.4439543109536	0.22063492063492063	1	-0.09771893192591935
ITCH	38	1550.9043884391244	0.16358463726884778	1	-0.10104015899399156
SPART	39	1417.5668623407057	0.47368421052631576	7	-0.10271747828901791
B9D1	46	531.5290623081801	0.6038647342995169	8	-0.10278818972754075
CEP120	40	1282.3726107494724	0.38846153846153847	8	-0.10485267423403918
ALG12	38	1534.530926892101	0.3954480796586059	9	-0.10507792642433318
FKTN	35	1904.4144081645493	0.39663865546218485	9	-0.1074759360091696
PAX8	39	1388.5535566626552	0.3090418353576248	1	-0.10987228671953422
TRPV4	33	2132.143526141799	0.1477272727272727	4	-0.11372553561178333
PEX12	40	1244.209094819057	0.40384615384615385	3	-0.11426396464496441
HNF1A	38	1495.8277846110218	0.2375533428165007	1	-0.11462229106009517
MCOLN1	30	2497.7514611645806	0.08505747126436781	3	-0.11717791365403141
SLC12A2	35	1854.0462606568349	0.2689075630252101	4	-0.11989694209570868
UBE4B	34	1976.9066215664177	0.23172905525846704	1	-0.12080333768835563
BCKDHA	41	1087.7464126679442	0.3597560975609756	3	-0.12164404884788589
SMARCE1	46	449.6469913471535	0.4743961352657005	2	-0.12298066755550854
PEX3	40	1199.715845715736	0.3717948717948718	3	-0.12523619501809075
WDR62	32	2206.908143776277	0.16129032258064516	1	-0.12649255244060342
NEK1	35	1826.2904893666353	0.36302521008403366	8	-0.12674163703072397
NANS	31	2326.8775958419087	0.12473118279569892	3	-0.1281118588334907
CRB1	34	1943.1831610383992	0.32976827094474154	8	-0.12911969096328046
SPG21	43	797.018238718727	0.5448504983388704	7	-0.13093029275736823
GABBR2	45	541.5859687087624	0.3787878787878789	4	-0.1315124119500897
XPA	44	665.227831909595	0.5179704016913319	2	-0.13222608565010058
COQ8A	37	1541.4969634654258	0.24174174174174176	3	-0.1345643707026205
PEX14	41	1033.550777159567	0.4085365853658536	3	-0.1350089302624804
GLS	40	1153.1365129387768	0.2576923076923077	3	-0.1367228627745518
REEP2	37	1527.6483191983275	0.44894894894894893	7	-0.13797950711806237
PYCR1	34	1896.322948372266	0.1925133689839572	3	-0.14067562493233124
ELP1	27	2781.1796620501295	0.1111111111111111	1	-0.14089617456902934
SYNE2	35	1768.4564827386173	0.1865546218487395	1	-0.14100375672106058
CSNK2B	37	1510.169802164076	0.17417417417417416	1	-0.14228978607824974
CP	34	1888.8521875671072	0.16934046345811052	1	-0.1425179473131125
FBP1	39	1256.105619808245	0.3508771929824562	3	-0.14253452885512602
PDE4D	37	1504.8141484708578	0.24174174174174176	1	-0.14361051376851605
SERPINH1	35	1747.360968462604	0.3764705882352941	10	-0.1462060030649608
PRDX1	38	1358.510445477593	0.2119487908961593	3	-0.1484853491545473
CNOT3	31	2231.9084967057793	0.1849462365591398	2	-0.15153165520821993
COG6	38	1332.6033477018484	0.4452347083926031	7	-0.15487415309274657
TCTN2	45	444.5936142358911	0.6393939393939394	8	-0.15543115196471444
POMT1	39	1200.7778498730672	0.4183535762483131	9	-0.15617859958483113
GRID2	37	1453.646556960025	0.2927927927927928	4	-0.15622866625252907
ATN1	35	1701.3072143743398	0.27058823529411763	1	-0.1575630608116387
CAMK2G	42	794.6101347406001	0.3008130081300813	4	-0.16272844120996172
KANSL1	35	1670.348359278193	0.28403361344537814	2	-0.16519765026169986
NUP107	36	1540.5792923995232	0.2603174603174603	2	-0.16599497186212608
SUOX	35	1663.3995767798808	0.09579831932773109	3	-0.16691125050265276
RBM10	34	1785.099283736323	0.24420677361853832	2	-0.16810386845069042
IKBKG	37	1404.1417780039617	0.21021021021021025	1	-0.16843676186755752
RRAS	40	1017.4034340549852	0.2358974358974359	1	-0.17019523534298994
SLC18A2	41	889.5751133174809	0.31585365853658537	1	-0.17051396043302924
SACS	35	1643.0205787210982	0.17142857142857143	1	-0.17193680080479437
LCA5	38	1258.3941434348217	0.4125177809388336	8	-0.17317446834132275
BBS7	43	607.856268557154	0.602436323366556	8	-0.17757846425024987
GFM2	40	987.4079934925328	0.2833333333333333	6	-0.17759224254357395
CDC40	33	1870.0145614918592	0.13825757575757577	2	-0.17836768797357933
RALA	31	2115.2099651160793	0.2258064516129032	1	-0.18031002492975529
DDB2	43	593.9500206890408	0.4374307862679956	2	-0.18100780596634736
EPCAM	44	465.92194419560445	0.4482029598308668	1	-0.18137579170191415
FOXP1	36	1475.7735249189498	0.20317460317460315	1	-0.18197635835635345
LYRM4	42	710.619874781652	0.34494773519163763	5	-0.18344080769118504
ALG3	36	1467.7086515546869	0.373015873015873	9	-0.1839651914999455
GCH1	35	1593.630689169168	0.1546218487394958	3	-0.1841165641888668
DAO	37	1313.6159467919265	0.2582582582582582	3	-0.19076082888434587
C18ORF32	32	1931.947166069757	0.5362903225806451	6	-0.1942991355024548
TIMM8A	38	1170.939171845229	0.2233285917496444	5	-0.1947412479066434
COL6A3	40	907.2641195596076	0.4282051282051282	10	-0.1973560733608026
RAP1B	42	648.2662223175926	0.4227642276422764	1	-0.19881749186753683
KDELR2	32	1908.6266757238473	0.39314516129032256	7	-0.20005007070377934
BBS2	42	639.9470164781272	0.5853658536585366	8	-0.20086904451499804
ATXN1	39	1009.7216178149108	0.29284750337381915	1	-0.20329390436950912
JARID2	41	753.0391824899224	0.4207317073170731	2	-0.20418431981205215
SV2A	37	1258.97321156797	0.2867867867867868	4	-0.20423596704974997
SETD5	35	1495.40317735641	0.3142857142857143	2	-0.20833989942082043
CACNA1E	37	1241.0787601103311	0.4069069069069069	4	-0.2086488172630037
MYL2	34	1613.2110176021156	0.3155080213903743	1	-0.21049226876917818
LAMA1	39	977.7692198169308	0.291497975708502	10	-0.21117350585677133
BRWD3	31	1989.792025304112	0.15483870967741936	2	-0.21123863896161027
GLRX5	39	976.9485558960732	0.3090418353576248	5	-0.21137588517902878
GATA6	40	850.0727721275334	0.4064102564102564	1	-0.21145971047476161
AIFM1	38	1093.2580146955142	0.2332859174964438	3	-0.21389776196383056
PAX7	40	839.9092733132364	0.41025641025641024	1	-0.21396607385875502
PLCB3	41	710.9440693752894	0.29634146341463413	1	-0.21456515933231296
BMPR1A	37	1204.9300515385096	0.3528528528528529	1	-0.21756324734249693
TUBB4B	39	949.9537261024038	0.291497975708502	1	-0.21803292860356407
EYA1	34	1581.2509220129934	0.2727272727272727	1	-0.21837376851617712
AMFR	33	1692.3542864860835	0.20075757575757577	1	-0.22217949099541895
COL6A2	41	675.8239469977367	0.4402439024390244	10	-0.2232259355449932
TAF4	40	799.1722625219294	0.2692307692307692	2	-0.22401199938954283
ANO1	32	1804.7304933046016	0.20161290322580644	4	-0.22567132496968165
COL4A2	41	653.9898768728133	0.4451219512195122	10	-0.22861031300048834
ATXN7	36	1271.0812882193563	0.30158730158730157	1	-0.23245436169216283
BCL11B	42	506.525375574007	0.3681765389082462	1	-0.2337714063398455
PURA	35	1380.0513378893943	0.19327731092436973	2	-0.23678616895840535
GALC	31	1884.96952987339	0.18279569892473116	3	-0.23708832607888608
MCEE	36	1249.139572885294	0.2476190476190476	3	-0.23786528492835596
DGCR8	35	1374.5298553906605	0.2369747899159664	2	-0.23814779075942527
MAF	37	1119.1915739394797	0.2567567567567568	1	-0.23870673196132344
LIMK1	35	1370.1479329179156	0.25210084033613445	1	-0.23922839206000657
UBTF	35	1357.6910484767957	0.2991596638655462	2	-0.24230031439820188
GCDH	37	1102.7496108271162	0.3978978978978979	3	-0.24276139217812095
PIGG	31	1861.2779790681795	0.3978494623655914	11	-0.2429307664169191
ENTPD1	33	1604.927676001175	0.2746212121212121	3	-0.2437392765879347
BBS9	41	550.6188226727103	0.6097560975609756	8	-0.2541020683443748
PSMD12	37	1043.380950281132	0.23123123123123124	2	-0.25740196425551165
KMT2E	39	784.6173608053067	0.48582995951417	2	-0.2588056014394462
SRRM2	33	1534.3897667614335	0.23295454545454544	2	-0.26113423438074174
SEC24C	33	1530.6398561505955	0.2481060606060606	7	-0.2620589787842174
PUF60	30	1907.240842534281	0.1839080459770115	2	-0.26280042214611987
CPLX1	38	893.8801998061704	0.3755334281650071	4	-0.2630652055725538
DHX30	35	1269.632151417405	0.21512605042016805	6	-0.26401602463314916
RPS6KA3	34	1385.1989338991252	0.31194295900178254	1	-0.2667210486552268
PIGK	31	1764.568824685271	0.4387096774193549	11	-0.26677966804726344
PEX13	40	617.3691792129105	0.4384615384615385	3	-0.26884543710902675
LEMD3	27	2261.086702354393	0.21082621082621084	9	-0.2691533795209772
USP8	35	1238.869917079738	0.19663865546218487	1	-0.2716021265418045
PGAP1	31	1736.541876459359	0.3935483870967742	11	-0.2736912364039883
TIAM1	38	834.255322243684	0.3015647226173542	1	-0.2777689618899637
PRPS1	35	1204.4606518877845	0.2016806722689075	3	-0.2800876022547465
RAB3GAP1	29	1961.118299350178	0.1847290640394089	1	-0.2807183044424138
PAH	30	1834.1042484974844	0.13793103448275862	3	-0.28083622700752864
NSUN2	35	1195.2338370731825	0.253781512605042	6	-0.2823629752561853
GJB1	34	1299.2597929838696	0.2281639928698752	1	-0.2879140177279297
TRAPPC6B	30	1802.8630467862429	0.2275862068965517	7	-0.28854044437122445
ATP2B1	27	2180.193971182908	0.14245014245014245	4	-0.28910188181766955
PLG	34	1293.6063932116022	0.28163992869875226	1	-0.28930817090718286
DLK1	27	2170.7133718541313	0.2792022792022792	1	-0.2914398391933848
CNTNAP1	37	899.1382643582025	0.26876876876876876	4	-0.2929728432423365
ATP6V0A1	35	1149.388222764611	0.280672268907563	1	-0.29366870482030455
NARS2	42	262.02184300816947	0.718931475029036	6	-0.2940670498458019
ALS2	38	763.6953863137618	0.4210526315789474	1	-0.2951693515611768
ETHE1	25	2400.5624244661285	0.12666666666666668	5	-0.2971666536171863
CSPP1	38	755.5529163660369	0.5718349928876245	8	-0.2971773203625837
PRKAR1B	31	1640.7395475866142	0.16774193548387098	1	-0.2973165108862536
RAB3GAP2	31	1629.3184342634993	0.17849462365591398	1	-0.30013300752392996
CASR	29	1879.177445219385	0.1625615763546798	3	-0.3009252784578649
TRNT1	36	979.250264390522	0.319047619047619	6	-0.3044211721186074
ALG9	34	1230.0231950146897	0.38146167557932265	9	-0.30498806645395693
KIF1C	35	1096.8857647284126	0.2823529411764706	7	-0.306616041244103
SEC31A	33	1349.797467746454	0.2727272727272727	7	-0.30665550492661864
KIAA0586	38	716.3450891086218	0.6088193456614509	8	-0.3068461425270228
GALNT2	29	1849.809817905219	0.125615763546798	3	-0.3081674641578769
ACSF3	38	706.8674468839422	0.30298719772403987	3	-0.309183370667898
ITGA3	34	1207.5191691191758	0.30124777183600715	10	-0.3105376579408584
KAT6B	37	825.3116264893612	0.503003003003003	2	-0.31117881593921104
ATAD3A	37	824.7430487247133	0.2552552552552553	3	-0.31131902970971503
SLC25A20	37	818.2766061755433	0.3033033033033033	3	-0.3129136828037006
ERCC6	42	184.08460588097125	0.5121951219512195	2	-0.3132867143485852
TAF6	39	559.3376679697953	0.39541160593792174	2	-0.3143605617535012
TTR	31	1567.0630181696768	0.17419354838709675	1	-0.31548546618052353
QDPR	30	1691.8942322843332	0.14482758620689656	3	-0.31590584072877637
CHRNA7	31	1562.0979879749686	0.1935483870967742	1	-0.31670986440281024
NFASC	39	544.46358147627	0.37786774628879893	4	-0.3180285767194971
PMS1	36	922.1550352156534	0.6206349206349207	2	-0.3185011060487717
SUFU	31	1551.8439086279875	0.22365591397849463	1	-0.3192385653434434
COL11A1	37	781.4669742057321	0.46996996996997	10	-0.3219910994919014
KCNQ5	30	1661.1783034745342	0.28505747126436787	4	-0.3234805234911666
ATP6AP1	31	1525.0814517348608	0.2838709677419355	1	-0.32583830459153373
SEC24D	32	1397.2736284085795	0.2540322580645161	7	-0.32615197493006526
DDC	34	1139.1657700044625	0.249554367201426	1	-0.32739390595572637
HMBS	30	1642.0303697618594	0.13793103448275862	3	-0.3282024879261968
TOPORS	29	1766.8371992549448	0.2413793103448276	8	-0.3286288758290783
SLC16A2	30	1635.2612095926106	0.18620689655172415	7	-0.32987179251299187
GTF2I	32	1381.067703082785	0.22782258064516128	1	-0.3301484271934498
TOR1A	31	1507.3350174450975	0.12903225806451613	1	-0.3302146531219965
ZEB2	37	744.5719095762789	0.3918918918918919	1	-0.33108958424867163
ABCD1	35	994.6275140118372	0.41008403361344536	3	-0.3318333743682741
WDR4	31	1495.9551899983417	0.2129032258064516	6	-0.3330209684814857
VPS11	33	1239.1250642914235	0.2272727272727273	7	-0.33394780501997223
EEF1A2	33	1238.8237904449156	0.26704545454545453	6	-0.33402210047188685
POLRMT	38	603.6036996863518	0.36984352773826457	6	-0.33464866363432394
SPOP	31	1481.8991030282257	0.26666666666666666	2	-0.33648726117732075
MPZ	33	1223.280631328915	0.26515151515151514	1	-0.33785511168109045
MPDZ	32	1345.3618872999032	0.1431451612903226	1	-0.33895363796869404
ATL1	34	1091.8108794653658	0.4313725490196078	7	-0.33907182965787214
MECR	32	1338.4364195416574	0.16733870967741934	5	-0.3406614886924898
KIF21A	32	1334.3679877595837	0.18346774193548387	1	-0.34166478181380355
MANBA	28	1818.8588750583308	0.13756613756613756	3	-0.34700440186238185
NEUROG1	39	422.2474079325357	0.3940620782726046	1	-0.3481676211468852
NUP62	34	1054.726514687576	0.3137254901960784	2	-0.3482169966614792
ADAMTS2	33	1172.7072381363296	0.4185606060606061	10	-0.3503267322537118
HLA-DRB1	32	1297.011358319153	0.21774193548387097	1	-0.3508770904773514
CPS1	34	1037.0649379592726	0.1800356506238859	3	-0.3525724189451066
PEX7	34	1032.006208030528	0.3672014260249554	3	-0.3538199239327672
TRAPPC11	27	1913.1858650949928	0.19373219373219375	7	-0.3549472518576399
COG5	35	898.3276092073045	0.4470588235294118	7	-0.3555813532576512
CAD	34	1023.1263369791004	0.25668449197860965	3	-0.3560097390805363
NDN	30	1528.9899858546116	0.1885057471264368	1	-0.35607874238486215
MRPL39	39	389.7886710773621	0.5060728744939271	6	-0.35617208801709777
EXOC2	30	1527.9526203344665	0.25517241379310346	7	-0.35633456127194185
NARS1	41	132.09636081141326	0.7634146341463415	6	-0.35731154304932183
PIGV	35	891.1551394186505	0.46050420168067224	11	-0.3573501157654791
CDK8	38	510.3874017678332	0.40825035561877665	2	-0.35763621154112807
WDR48	31	1388.4287363516846	0.17849462365591398	2	-0.3595374635541808
ZIC1	35	879.8157220343575	0.34957983193277314	1	-0.3601464658263293
TCF4	30	1508.6364947188297	0.3586206896551724	1	-0.36109800256792024
REV3L	38	494.82212764361526	0.507823613086771	2	-0.3614746764083529
LIG4	39	366.07245502735265	0.5748987854251012	2	-0.3620206109126783
DNAJC13	31	1375.7025519414387	0.33548387096774196	1	-0.3626757964458932
MLXIPL	33	1117.4613815621174	0.22348484848484848	1	-0.3639506027893366
STN1	30	1495.441995801689	0.34942528735632183	2	-0.36435182387102727
VPS13C	32	1238.45858881503	0.3084677419354839	1	-0.3653164602453787
KIF2A	36	715.3195337993244	0.33650793650793653	1	-0.36950764786393575
NONO	38	459.8838614735767	0.3684210526315789	2	-0.3700906060826516
TMEM237	39	326.04037191065737	0.6882591093117408	8	-0.3718926981871438
FDX2	38	438.6528641156424	0.3584637268847795	5	-0.3753262631487727
PEX19	35	811.6809472892472	0.39663865546218485	3	-0.3769488001127821
KIF14	32	1186.0153734276728	0.25	1	-0.37824918717213885
GNPAT	32	1176.4145886684328	0.36693548387096775	3	-0.3806167828021311
PIGQ	29	1526.423239325406	0.5098522167487685	11	-0.3879160127863467
SMPD1	30	1383.7087081811546	0.2045977011494253	3	-0.3919057426525571
ACADSB	39	232.35071704599983	0.5263157894736842	3	-0.3949969779929759
CPT1C	31	1233.9046063431028	0.3096774193548387	3	-0.3976437917462149
CYP7B1	26	1865.168667700353	0.4	7	-0.39799280278500726
TAF15	37	468.29451839151113	0.3993993993993994	2	-0.39922080064795534
PARN	31	1224.9455610708908	0.2064516129032258	2	-0.39985313160408203
CRAT	36	590.6317373380471	0.4111111111111111	3	-0.40025620534315337
RAPSN	31	1219.9669850704677	0.31612903225806455	1	-0.401080870281469
AAAS	22	2358.49407548158	0.4545454545454546	2	-0.4011537913350233
KCNJ11	33	962.2108572813756	0.24242424242424243	4	-0.4022360629947993
COG2	35	704.921540584041	0.4352941176470588	7	-0.4032761380455018
MGAT2	28	1585.7803910305888	0.24074074074074073	9	-0.40448257828938805
CRLS1	31	1205.2545385081366	0.3010752688172043	5	-0.4047090241314911
ERCC8	33	951.0424977146776	0.5606060606060606	2	-0.4049902294475831
CRX	29	1453.384765520536	0.3522167487684729	8	-0.405927620768214
TUBA8	33	929.1588204134248	0.3731060606060606	1	-0.41038684025033473
AMPD1	30	1302.9277230294736	0.2873563218390805	3	-0.41182668789065574
OPA1	34	790.6303772307285	0.3351158645276292	3	-0.4133442624653395
SELENON	31	1166.4041968329727	0.24946236559139784	1	-0.4142896887834405
ABAT	35	651.5469607591	0.30420168067226894	3	-0.41643854352746873
CPSF3	33	900.1441401838716	0.20833333333333337	2	-0.41754198765128026
PAK3	36	520.3516115210275	0.3650793650793651	1	-0.4175875926132973
IVD	38	266.22436768116347	0.507823613086771	3	-0.4178478866287193
TMEM138	36	514.798603723353	0.7047619047619048	8	-0.4189569886913037
CLCN6	29	1396.443209338759	0.270935960591133	1	-0.4199696582642829
RBL2	35	632.3210212021709	0.2957983193277311	2	-0.4211797445458201
GUCY2D	31	1134.3367084693691	0.34838709677419355	8	-0.42219767205964376
CAMKMT	30	1254.496305955215	0.2689655172413793	2	-0.4237700877579418
EFEMP2	28	1503.9818485705175	0.29365079365079366	10	-0.42465445762267023
AP1S1	35	616.8498087246475	0.37142857142857144	1	-0.42499501339842227
VPS33B	31	1121.785851291484	0.31397849462365596	7	-0.42529276848688313
AP3D1	28	1500.814416708728	0.335978835978836	1	-0.42543556021191986
STIM1	28	1500.754584745745	0.16137566137566137	4	-0.4254503150364103
ITGA7	34	739.5589144950993	0.3351158645276292	10	-0.42593870917177334
PNP	31	1117.1723883380982	0.16989247311827957	3	-0.4264304686855106
PRDM16	27	1620.7661590059315	0.19943019943019943	1	-0.4270592339113753
EXOSC3	32	987.7816086825688	0.20967741935483872	2	-0.4271345029975694
EMC1	26	1745.9649134023314	0.0923076923076923	1	-0.42738897141414456
CPLANE1	35	569.676929861082	0.7260504201680673	8	-0.4366280522230917
PRODH	28	1451.797285618969	0.18518518518518515	1	-0.4375233997243286
ERLIN1	26	1689.251173120176	0.16923076923076924	7	-0.44137482851018245
RPE65	29	1306.8332893548238	0.43596059113300495	8	-0.4420678575550999
ADCY5	32	926.669894094244	0.26814516129032256	1	-0.44220491984671323
TG	29	1297.0631621364057	0.27586206896551724	1	-0.44447721377824956
ARHGEF9	33	790.2909543008191	0.3446969696969697	4	-0.44463226509835374
MTRR	30	1168.3466296131962	0.2482758620689655	3	-0.44501497579027793
ARL3	30	1168.1694828271818	0.432183908045977	8	-0.4450586609646624
PEX16	34	660.4047483397899	0.46524064171123	3	-0.4454584737102535
TUBGCP2	33	785.2646192034355	0.3068181818181818	1	-0.44587178137851924
GABRB1	32	898.0904627298909	0.4858870967741936	4	-0.44925273296852963
RAD50	35	512.4200567378116	0.4890756302521009	2	-0.4507478482598908
CCNF	29	1270.7917849578473	0.2413793103448276	1	-0.4509558506148864
POU4F1	33	764.31951707344	0.3352272727272727	1	-0.45103693542751433
TOMM7	36	380.707710672699	0.4031746031746032	5	-0.452024391030779
TRAK1	32	881.1947457487249	0.2903225806451613	1	-0.4534192908795063
KCNC2	37	239.77108512734608	0.4834834834834835	4	-0.4555756815785327
TRAPPC9	30	1123.7496950866089	0.3011494252873563	7	-0.4560127754435387
WDR73	27	1494.4926853071536	0.11396011396011396	2	-0.45819882635202897
VPS33A	31	987.7558441403628	0.3440860215053763	7	-0.4583451560964924
PSPH	29	1225.5392449536173	0.23891625615763545	3	-0.46211532545437317
ZMYM2	31	969.6840908924592	0.28172043010752684	2	-0.46280172970885847
MYL1	30	1094.893207928826	0.3793103448275862	1	-0.46312891173916204
PIGH	28	1342.9771003169117	0.4973544973544974	11	-0.46435893469746103
WDPCP	29	1205.8893018907954	0.6650246305418719	8	-0.4669610875969271
ODC1	28	1316.3628334851028	0.16402116402116404	3	-0.4709221296264793
TRMT5	33	681.6174596697889	0.36553030303030304	6	-0.47143162550863593
NDE1	29	1182.1219226416597	0.19458128078817732	1	-0.4728222275618103
RD3	27	1429.3994447795567	0.3504273504273504	8	-0.47425110496048883
NCAPG2	33	666.0446437908639	0.32765151515151514	2	-0.47527195020564916
ANOS1	28	1296.1621012238966	0.291005291005291	1	-0.47590371880107735
TCTN1	35	410.0132785731799	0.7394957983193278	8	-0.4760018089041835
FOXP2	32	785.5649021902019	0.2721774193548387	1	-0.4770020297267762
CNTN1	33	654.5001324048447	0.26136363636363635	4	-0.4781188773468529
AUH	35	398.30122433312926	0.3663865546218488	3	-0.47889005284802244
ATPAF2	35	396.5883715817633	0.3983193277310924	5	-0.47931244984896043
HS6ST1	28	1282.236513602871	0.3280423280423281	12	-0.4793378297850658
MOCS1	28	1281.3291582967704	0.19576719576719576	3	-0.4795615875831465
MTM1	29	1147.0950224393032	0.1527093596059113	1	-0.4814600147772212
SOX5	29	1145.5277852055317	0.25123152709359603	1	-0.4818465023528611
PDP1	29	1137.4109969341814	0.29064039408866993	3	-0.483848137940236
BUD23	24	1760.3525552597218	0.13768115942028986	6	-0.4862495147285583
GLE1	33	620.599425618853	0.3731060606060606	2	-0.4864789403263835
DMXL2	22	2005.59545218189	0.12554112554112554	1	-0.488180139629158
PEX2	34	475.91456714858094	0.5329768270944742	3	-0.49095456155290695
KPTN	25	1611.6284244332371	0.15333333333333335	1	-0.49172123823408714
CACNA2D2	35	344.71956831607656	0.4218487394957983	4	-0.4921035242271856
COG8	34	453.7564528159229	0.5169340463458111	7	-0.4964188497312646
HLCS	29	1080.3783137262706	0.1477832512315271	3	-0.49791264776062627
PHYH	32	697.3561408815051	0.28830645161290325	3	-0.49875469714289633
DNAJC19	32	688.6400336682082	0.2379032258064516	5	-0.5009041274099258
STT3A	29	1061.2476277073931	0.31773399014778325	9	-0.5026303588387189
KIF22	30	934.4179685149896	0.2873563218390805	1	-0.5027028096116773
SOS2	33	532.305584094558	0.4640151515151515	1	-0.508252588896826
STT3B	29	1011.761494997998	0.32019704433497537	9	-0.5148338562075377
ALG6	34	378.9580012125084	0.5115864527629234	9	-0.5148644759573912
RPIA	32	630.9948213038515	0.3064516129032258	3	-0.5151196896068052
CYP2U1	31	753.4733237278589	0.6043010752688172	7	-0.5161202531767994
PDSS2	27	1256.290421166848	0.23931623931623933	5	-0.516940549427331
ALDH5A1	25	1507.1944761884845	0.3333333333333333	3	-0.5174751079111624
EIF2B2	26	1375.3568546635076	0.13538461538461538	2	-0.5187825441599024
NCAPD3	33	487.0037625621911	0.30303030303030304	2	-0.5194242167772966
BBS12	33	485.3275920614508	0.6875	8	-0.5198375677743445
PEX6	31	729.3449946568132	0.44086021505376344	3	-0.522070404950866
PEX11B	32	585.8107972036221	0.4637096774193548	3	-0.5262622681238595
RARB	28	1091.5456341962174	0.3544973544973545	2	-0.5263630370034722
TCTN3	34	329.4764663644416	0.7896613190730838	8	-0.5270668394734407
PEX10	33	443.4844778700967	0.5359848484848485	3	-0.5301562632548753
GLYCTK	30	820.0700288729937	0.20919540229885056	3	-0.5309015130493787
UGP2	30	815.9768573076	0.29195402298850576	9	-0.5319109071097661
KDM3B	33	435.41659157077623	0.4943181818181818	2	-0.5321458394014671
COX8A	34	300.90468290745423	0.696969696969697	5	-0.5341127665877575
KCNK9	32	544.5462109941583	0.3850806451612903	4	-0.5364382960666733
B3GAT3	26	1297.1579187774005	0.32307692307692304	12	-0.538066744724425
MRM2	31	661.9749402326307	0.35913978494623655	6	-0.5386841558521689
FBXO7	32	530.9134858885723	0.4959677419354839	1	-0.53980018586988
SEMA5A	25	1415.5938921856855	0.14333333333333334	1	-0.540064213679943
ARSA	26	1270.7053679550834	0.1723076923076923	3	-0.5445900597762274
IL17RD	29	890.2965904111779	0.34236453201970446	1	-0.5447876344151382
LZTR1	29	889.6432449449353	0.2733990147783251	1	-0.5449487522726407
LMX1B	29	885.9784546324867	0.23399014778325125	1	-0.545852505637202
GPC4	26	1253.6898418658957	0.3476923076923077	12	-0.5487861631387165
TPM2	31	610.3273133646915	0.4236559139784946	1	-0.5514206871606454
LYRM7	32	483.2693500604682	0.34274193548387094	5	-0.5515494387289044
KIF15	32	481.4316903581209	0.3709677419354839	1	-0.5520026136713488
MAN1B1	31	605.2251334861613	0.389247311827957	9	-0.5526789070964915
CTNNA2	28	984.0184838585624	0.16402116402116404	1	-0.552879703883223
FKBP6	28	982.0119301385012	0.22486772486772488	1	-0.5533745288311931
GRIN2D	33	334.7080669786253	0.4602272727272727	4	-0.5569810032663658
