gene	degree	betweenness	clustering	module
NECAP1	23	9.446714920344666e-5	0.5335968379446641	1
LRAT	23	1.5779319523092882e-4	0.5770750988142292	9
NT5C2	38	8.367821268964734e-4	0.22475106685633	3
ANG	24	5.039587273238026e-4	0.23188405797101447	1
PLXND1	18	1.1641943146246307e-4	0.24836601307189543	2
ATAD1	21	2.518186552103967e-4	0.3952380952380953	3
PRDM8	7	6.143671333582814e-5	0.09523809523809523	1
STAC3	16	5.1564344747756367e-05	0.5583333333333333	5
CYB5A	13	1.026855801742894e-4	0.3333333333333333	3
PDE4D	37	6.445127457350333e-4	0.24174174174174176	2
ACSL4	26	3.8433120349798096e-4	0.28615384615384615	3
WNK1	19	3.8352476667665987e-4	0.09941520467836257	5
RAB11B	24	3.0949368418567815e-4	0.18840579710144925	1
AGTPBP1	8	7.518296304694231e-5	0.03571428571428571	1
MCCC2	48	3.488480566009365e-4	0.325354609929078	3
OFD1	54	0.0011119038558017461	0.42907058001397624	9
TRAK1	32	3.775123888615322e-4	0.2903225806451613	1
UBQLN2	70	0.0017759701201201683	0.22774327122153207	1
NFASC	39	2.3346129685843778e-4	0.37786774628879893	5
ATP7A	33	0.0010404318819726675	0.13825757575757575	1
SLC12A6	10	8.745441854175161e-5	0.17777777777777778	5
DUOXA2	16	1.507987690559507e-4	0.49166666666666664	2
POMGNT2	23	1.6311964838559232e-4	0.6403162055335968	10
TDP1	26	2.1390013627233784e-4	0.4307692307692308	4
TOR1A	31	6.459050004177622e-4	0.12903225806451613	2
DMPK	21	3.9042023595848327e-4	0.11428571428571428	1
ATG7	62	0.0021944180317165296	0.24325753569539924	1
ALG12	38	6.562060456827874e-4	0.39544807965860596	10
PGAP1	31	7.451527086510619e-4	0.3935483870967742	12
JAM3	11	4.2749206826423033e-5	0.2545454545454545	2
RNF13	5	4.4229594978117263e-5	0	2
WNK3	11	5.976627988534243e-5	0.2	5
NR4A2	46	9.905436691710673e-4	0.2995169082125604	2
AUTS2	21	4.35490642621973e-4	0.15714285714285714	2
CYP2R1	14	1.0945475444333749e-4	0.32967032967032966	3
TBCK	4	9.852954527887016e-6	0	1
RAP1GDS1	18	2.72760417911925e-4	0.16993464052287582	1
TUBB4B	36	3.612412626013674e-4	0.319047619047619	1
EDN3	20	1.1791356359844041e-4	0.28421052631578947	2
NKX2-1	61	0.0017113262555147326	0.24918032786885247	2
KCNQ5	30	7.113279851822812e-4	0.28505747126436787	5
ERCC5	47	5.06188028636018e-4	0.4551341350601295	4
RALGAPA1	2	1.4569288654677976e-6	0	1
MPLKIP	8	7.479900171599212e-5	0.25	1
MYO18B	21	4.6669068696600255e-4	0.3761904761904762	2
HTT	131	0.004689784622593279	0.15502055196711684	1
TRIO	8	1.6159783919362836e-5	0.39285714285714285	2
GNAI1	60	9.261577952337767e-4	0.2576271186440678	2
OPHN1	29	2.82905196585811e-4	0.17487684729064037	5
ADAT3	26	3.079856864484698e-4	0.2953846153846154	7
SPRY4	19	7.538998045720413e-5	0.4912280701754386	2
PSMD12	37	4.4816147874255225e-4	0.23123123123123124	1
SNX14	8	5.501936245623975e-5	0.07142857142857142	1
ALDH3A2	50	0.001976984410857146	0.15346938775510202	3
FAR1	14	1.6950846905218025e-4	0.2967032967032967	3
PACS1	9	7.369505478019539e-5	0.05555555555555555	1
CHP1	9	9.743579454188743e-5	0.05555555555555555	1
SCN8A	72	6.588405360949367e-4	0.3227699530516432	5
ADD3	13	2.4130003933360358e-4	0.15384615384615385	1
KCNJ11	33	4.1313952352596355e-4	0.24242424242424243	5
NSMCE3	11	1.1341073512590093e-4	0.18181818181818182	4
ATP9A	5	6.147950262491941e-5	0	8
OCA2	23	3.2945507436717006e-4	0.19367588932806326	1
DYNC1H1	63	0.0018153676869577357	0.18023553507424475	1
MMAA	16	9.251567066379677e-5	0.5416666666666666	3
LINS1	7	5.4590887547952855e-5	0.14285714285714285	3
ARID1B	59	5.337200713631885e-4	0.4056107539450614	4
ATN1	35	7.331374577846295e-4	0.27058823529411763	1
HNRNPH1	54	8.413281151812955e-4	0.22641509433962265	1
PEX14	41	4.4355773111461695e-4	0.40853658536585363	3
RBPJ	64	0.0011455152699597554	0.2996031746031746	2
CHD4	96	0.0016651575394344416	0.25701754385964914	4
UGP2	30	3.503554865653153e-4	0.29195402298850576	10
GON7	5	0	1	1
SPEG	10	9.324650221520908e-5	0.24444444444444446	2
GPX4	23	4.2655889837359736e-4	0.25691699604743085	3
NAA80	3	0	1	2
OCLN	38	0.001091217695944308	0.26173541963015645	2
MYH7	39	9.190920708337909e-4	0.30769230769230765	2
RAC1	100	0.0035437300082632964	0.1622222222222222	2
ARG1	26	3.2552824940688263e-4	0.24615384615384617	3
AGK	39	7.390422850823318e-4	0.2388663967611336	3
GPAA1	27	3.2073197660258265e-4	0.5982905982905983	12
ZNF335	9	1.0949923020597977e-4	0.2222222222222222	1
LBR	36	0.0010371841103079744	0.18571428571428572	1
BICD2	28	2.3284062207373646e-4	0.24603174603174605	1
LMX1B	29	3.8028948019803e-4	0.23399014778325125	2
BCL11B	42	2.19681153347263e-4	0.3681765389082462	2
ACTB	337	0.0351096380064332	0.09723399745654937	1
RET	64	0.0013812334742611817	0.30853174603174605	2
SPRED2	21	2.6344559113736487e-4	0.27142857142857146	2
NACC1	4	3.743452434889517e-6	0.16666666666666666	4
KIF15	32	2.0711412169532455e-4	0.3709677419354839	1
NF1	122	0.002777597979826026	0.23411461861536376	2
GTF2E2	33	9.995841331121146e-4	0.22916666666666666	1
BOLA3	39	8.090892217700241e-4	0.28475033738191635	6
ELAC2	53	0.0010896166222276649	0.23802612481857766	7
PUS7	19	7.66435221629889e-5	0.4853801169590643	7
ERCC6	39	7.71834798415814e-5	0.5263157894736842	4
DNA2	45	3.964089084907249e-4	0.3777777777777778	4
FBLN5	15	9.396733428142425e-5	0.4857142857142857	11
TBC1D20	10	9.852400362483198e-5	0.24444444444444446	1
MMP23B	9	7.957743088554086e-5	0.19444444444444445	11
SCUBE3	1	0	0	20
SPTBN1	59	0.0010259520728013183	0.24780829924021042	5
ELN	53	0.0021701048531296064	0.24818577648766327	11
UBA5	10	1.0674787795457987e-4	0.2222222222222222	1
CACNA2D1	45	6.538147961202065e-4	0.2868686868686869	5
CACNA1G	50	4.682872752564768e-4	0.3404081632653061	5
PLCH1	13	2.0650137252743412e-5	0.5641025641025641	2
TGFBR2	57	0.0019037811341602235	0.2976190476190476	2
TBCD	32	0.0011709225998236582	0.125	1
SON	9	2.641277904957952e-5	0.25	1
RAI1	5	4.979425083996483e-6	0.5	4
ARSI	15	1.4757467213459517e-4	0.4761904761904762	8
B4GALNT1	37	0.0013507527805392784	0.2942942942942943	8
WDR45	18	1.7547977604844502e-4	0.24836601307189543	1
JARID2	41	3.2538233751194996e-4	0.42073170731707316	4
GAD1	100	0.003595650441554286	0.20949494949494948	2
AP3D1	28	6.446219494331733e-4	0.335978835978836	1
PIGN	25	4.271752740224375e-4	0.57	12
TECPR2	44	7.475612119370777e-4	0.42283298097251587	8
MYPN	14	2.2717266030984723e-5	0.5494505494505495	2
PPA2	29	3.3175986248524657e-4	0.3275862068965517	6
ETFB	69	7.594002991245263e-4	0.37553282182438197	3
GMPPA	27	3.2504932245064203e-4	0.33903133903133903	10
MYO9A	8	5.079246535045556e-5	0.10714285714285714	2
SEC24C	33	6.56410849901998e-4	0.2481060606060606	8
IMPDH1	49	0.0015472399281504289	0.25	9
ANO1	32	7.738297374401954e-4	0.20161290322580644	5
REV3L	38	2.3476754316471596e-4	0.507823613086771	4
BRAT1	5	6.350505367353881e-6	0.4	5
TSPOAP1	18	1.3236387177238148e-5	0.6143790849673203	5
KCNQ2	98	0.0019678813414477623	0.26299179465600675	5
RYR1	56	0.0017417555365975392	0.18506493506493507	2
FGF17	45	3.994534591414193e-4	0.34040404040404043	2
VPS13B	17	3.731688180068984e-4	0.07352941176470588	1
ANTXR2	6	1.0560014730373421e-4	0	2
DHDDS	44	0.0016985346992557345	0.21564482029598311	10
RNF220	9	1.504693400687836e-4	0.027777777777777776	1
DNMT1	92	0.0014770242355681938	0.2921643573817487	4
MN1	10	6.84877410232243e-5	0.2222222222222222	1
ATL1	34	4.6850811736135666e-4	0.4313725490196078	8
SLC25A15	8	4.816098002054625e-5	0.21428571428571427	3
VCP	119	0.005905766656691279	0.1535393818544367	1
ARNT2	5	2.237493518103083e-5	0.1	2
ABCD4	34	9.555996988350147e-4	0.15864527629233513	3
CACNA1A	108	0.003956527587321992	0.2232606438213915	5
PIK3CG	54	6.7161276061466e-4	0.3612858141160028	2
TRRAP	83	0.0018982789667872776	0.2500734645900676	4
SCYL2	6	3.9383213643811096e-5	0.13333333333333333	1
SYNE2	35	7.596709298155925e-4	0.1865546218487395	1
GTPBP3	45	4.4304813418015253e-4	0.3505050505050505	7
TMEM126B	44	4.788984929597808e-4	0.7230443974630021	6
MT-ATP6	96	0.0014871809278229672	0.30394736842105263	6
SLC25A46	18	1.815254944715077e-4	0.1895424836601307	3
LONP1	62	8.56971167157357e-4	0.29613960867266	6
MTOR	130	0.005198618445232186	0.1983303518187239	1
MT-ND6	70	3.3201616701392095e-4	0.574327122153209	6
MATR3	66	0.0011149383777408466	0.2526806526806527	1
FRMD4A	5	8.108188916374561e-5	0	8
PPFIBP1	10	7.143251398628348e-5	0.15555555555555556	1
RAB3GAP2	31	6.988945248743509e-4	0.17849462365591398	1
BSCL2	56	0.0019169828792555792	0.29285714285714287	8
MACF1	21	3.1886718774710846e-4	0.10952380952380954	1
MT-ND1	97	0.0022386542598839296	0.40614261168384874	6
SIAH1	20	2.3338298398080978e-4	0.19999999999999998	1
GRM7	21	7.754591912556863e-5	0.5095238095238095	5
CNTNAP2	56	0.0013014771119928077	0.22922077922077924	5
PRX	14	4.452530444630796e-5	0.42857142857142855	2
VPS13A	21	3.660027156435269e-4	0.09523809523809523	1
PAK3	36	2.238220242477022e-4	0.3650793650793651	2
MT-ND5	76	5.32500634119122e-4	0.5571929824561404	6
CUX1	53	0.0011907014137019676	0.23439767779390422	2
TMEM260	4	3.327749241075281e-5	0.16666666666666666	1
MT-ND4	81	5.144034646670011e-4	0.5459876543209876	6
DALRD3	28	7.095544490978398e-5	0.7037037037037037	7
WARS1	49	6.015947796714372e-4	0.5374149659863946	7
CYB5R3	12	8.469608194309055e-5	0.18181818181818182	3
DMD	73	0.0027627248650689547	0.16286149162861494	2
GM2A	20	0.00027338793894701063	0.20526315789473684	3
COL4A2	41	2.809379709578824e-4	0.4451219512195122	11
SELENON	31	4.994260318165629e-4	0.24946236559139784	2
ATP1A2	41	8.466239498236789e-4	0.2914634146341463	5
MT-ND2	79	0.0020601878861641176	0.49074975657254133	6
KIAA0586	38	3.0736082434979807e-4	0.6088193456614509	9
MT-ND3	77	5.213377447504783e-4	0.5758714969241285	6
ZBTB18	8	6.76098625626495e-5	0.03571428571428571	2
KIAA0753	7	6.37325849237061e-5	0.3333333333333333	9
GPT2	55	8.577131536756411e-4	0.2895622895622896	3
HIBCH	47	6.99629330238262e-4	0.3154486586493987	3
COMT	43	0.001299999610614456	0.1627906976744186	2
LARGE1	22	1.6422005543166734e-4	0.6233766233766234	10
TOMM7	36	1.632869900389014e-4	0.4031746031746032	6
NAA20	8	6.585313530322455e-5	0.10714285714285714	1
PEX2	34	2.046180778554209e-4	0.5329768270944742	3
AP4M1	47	0.0013929834942098698	0.28122109158186864	8
DCTN1	87	0.0036533035609755	0.16626570435712376	1
COG2	35	3.0252431781107713e-4	0.43529411764705883	8
METTL5	5	2.369580229135471e-5	0.2	1
B3GALNT2	20	1.0665651282750861e-4	0.7000000000000001	10
CA8	10	8.57553323692061e-5	0.13333333333333333	1
POU3F3	26	1.0154178053649698e-4	0.39384615384615385	2
OPA1	33	3.0463540575819396e-4	0.3465909090909091	3
DLL1	30	1.937066030990028e-4	0.3839080459770115	2
PYCR2	13	1.7232784215824148e-4	0.21794871794871795	3
ZDHHC9	21	5.798701425671506e-4	0.1380952380952381	1
PLAGL1	14	1.0115173275961444e-4	0.38461538461538464	1
PSEN2	44	3.8929188252837996e-4	0.3298097251585624	1
DARS2	77	0.0010712468448173297	0.37252221462747775	7
FH	100	0.0019835424762930072	0.2597979797979798	3
GNPAT	32	5.043656888232922e-4	0.36693548387096775	3
GFPT1	40	9.126897531662558e-4	0.20641025641025643	10
FXR1	43	4.867483836355757e-4	0.27796234772978956	1
IARS2	69	8.06098494998743e-4	0.38618925831202044	7
SLC5A6	13	2.5688519255247493e-4	0.08974358974358974	3
SLC39A14	11	3.158776321057833e-5	0.43636363636363634	1
TPK1	23	3.728465812579901e-4	0.2450592885375494	3
DHCR7	22	3.4204427520658637e-4	0.2510822510822511	3
TOGARAM1	10	1.329470425896979e-4	0.17777777777777778	1
ACTA1	89	0.003653291910554933	0.16828396322778347	2
DSTYK	4	1.7614651312868135e-5	0	1
SMC3	92	0.0020054783561001908	0.2408026755852843	4
COQ8A	36	6.585465618696851e-4	0.24444444444444444	3
COL6A1	53	0.0010960818739040204	0.31422351233671986	11
KIFBP	23	3.770371515677417e-4	0.13438735177865613	1
TOPORS	29	7.58893143685048e-4	0.2413793103448276	9
RD3	27	6.137815112034761e-4	0.3504273504273504	9
ANKLE2	16	3.842338817295258e-4	0.275	1
KIF21A	32	5.732276409974238e-4	0.18346774193548387	1
KIF14	32	5.085052247352803e-4	0.25	1
NUP214	43	6.594101150677554e-4	0.22702104097452933	1
NHLRC1	12	1.782587614055986e-4	0.16666666666666666	1
EPRS1	158	0.009583101865733332	0.14859308231879384	7
CACNA1S	50	6.040380815886504e-4	0.2693877551020408	5
CACNA1E	37	5.325874268931469e-4	0.4069069069069069	5
ADGRL1	11	2.0636375144943565e-4	0.05454545454545454	10
TMEM107	22	1.2221919119165438e-4	0.6883116883116883	9
SDCCAG8	45	6.214594895246035e-4	0.4818181818181818	9
ASPM	70	0.0030459720918981207	0.15196687370600415	1
MPC1	27	1.750296963195314e-4	0.50997150997151	6
COA6	67	3.16183452967315e-4	0.6164631388511985	6
MED25	19	1.2464627497030104e-4	0.4619883040935673	4
PEX3	40	5.150209765046373e-4	0.3717948717948718	3
MLC1	4	3.491092247905651e-6	0	2
GJC2	41	0.00073371547600667995	0.36829268292682926	8
CRB1	34	8.336042641543465e-4	0.32976827094474154	9
PRKN	94	0.0023055655151465442	0.21185083504918784	1
SYNE1	49	0.0014954589062516092	0.15476190476190477	1
TPR	59	0.0015487534641953034	0.17592051431911163	1
RNASEH2B	14	1.9433911807985646e-4	0.23076923076923078	1
ADARB1	19	2.280257085525338e-4	0.17543859649122806	1
DHX9	66	0.0013537667473442724	0.23543123543123542	1
LMNA	98	0.0040653772383666565	0.14264674942141806	1
ACAT2	45	7.403042760309058e-4	0.3252525252525253	3
TCF20	17	2.7119933294525504e-4	0.18382352941176472	4
RNF2	61	6.958337690656007e-4	0.30491803278688523	4
NAE1	20	3.058983550467412e-4	0.1368421052631579	1
ECHS1	68	7.23673965984451e-4	0.34416154521510095	3
MED23	25	1.4585036631499374e-4	0.5133333333333333	4
NDUFS2	118	0.0017164908130753939	0.39403158047225845	6
NUS1	23	3.773734274308883e-4	0.22529644268774704	10
SYT2	49	7.904089134196529e-4	0.255952380952381	5
ASCC1	6	1.820067496163424e-5	0.26666666666666666	1
CDC40	33	8.115866249905234e-4	0.13825757575757575	1
RMND1	26	8.340052989287836e-5	0.5323076923076924	7
PEX19	35	3.483646862913675e-4	0.39663865546218485	3
HACD1	10	1.1075061157724216e-4	0.08888888888888889	3
PEX11B	32	2.514806162370554e-4	0.4637096774193548	3
PPP1R15B	13	1.41107432176231e-4	0.28205128205128205	1
RIT1	11	1.1415877916710839e-5	0.4545454545454546	2
PTRHD1	9	7.185449906803994e-7	0.9166666666666666	1
CLIC2	16	8.424340992601219e-5	0.65	5
FLVCR1	12	1.472480563088824e-4	0.25757575757575757	1
SHOC2	31	1.1866694817881997e-4	0.46021505376344085	2
TSEN15	15	1.6292245392282177e-4	0.3619047619047619	1
TARS2	51	2.9873508459140366e-4	0.5968627450980393	7
ASCC3	22	4.853123009615118e-4	0.14718614718614717	1
SHQ1	6	1.81756950420887e-5	0.2	4
RTEL1	31	2.311709012451685e-4	0.3763440860215054	4
SLC17A5	7	6.544531019984458e-5	0.09523809523809523	3
CNOT3	31	9.612402119629834e-4	0.1849462365591398	1
RARS2	90	0.00306890868074749	0.24943820224719102	7
MT-ATP8	27	6.343559002144017e-5	0.4985754985754986	6
SH3PXD2B	6	1.2213485967766145e-4	0.06666666666666667	2
SLC2A10	13	1.1873358236997386e-4	0.2948717948717949	11
ERMARD	8	1.0350380232826463e-4	0.21428571428571427	3
HLA-DRB1	32	5.560412353285026e-4	0.21774193548387097	1
GRM1	59	4.6224111725718455e-4	0.37112799532437174	5
NRAS	114	0.002189535281655232	0.22713864306784662	2
GJA8	10	2.2487787300331415e-5	0.24444444444444446	2
DDR2	22	1.2288867536727402e-4	0.47619047619047616	2
PNP	30	4.5508945538036123e-4	0.17471264367816092	3
ACADSB	39	9.966511959797527e-5	0.5263157894736842	3
DPH5	13	1.233993305722664e-4	0.15384615384615385	7
FUT8	15	2.0056653675027964e-4	0.2285714285714286	10
HPDL	7	3.184507959982791e-5	0.14285714285714285	3
SUFU	31	6.674071230516605e-4	0.22365591397849463	2
IBA57	42	0.0013501791983135092	0.2880371660859466	6
SLC35A3	17	2.1048446420139267e-4	0.22794117647058823	10
DBT	47	3.560232466089721e-4	0.4172062904717854	3
ATP6AP1	31	6.53258920480654e-4	0.2838709677419355	3
L1CAM	28	1.913904644175832e-4	0.18253968253968256	2
NTNG1	17	1.3857069700448483e-4	0.17647058823529413	2
FMR1	96	0.0033996787620892053	0.1739035087719298	1
MTR	38	7.917246384821683e-4	0.20910384068278803	3
ADAR	33	0.0012371683106869513	0.1875	1
TPM3	50	0.001355290902379372	0.19591836734693877	2
MTM1	29	4.920915544918328e-4	0.1527093596059113	2
HS2ST1	15	2.8610067312841135e-5	0.6952380952380952	13
RAB39B	27	2.929591457707302e-4	0.4444444444444444	1
AP4B1	60	0.0011773764075027188	0.33615819209039544	8
PHGDH	70	0.002978360575473763	0.17225672877846793	3
ACADM	76	0.0011097743341268369	0.3196491228070175	3
ALG14	48	0.0014191457698212997	0.25	10
PGM1	54	0.0012427322210886644	0.24598183088749126	3
PI4K2A	20	4.5677771163954667e-4	0.2631578947368421	2
DNAJC6	47	0.0010749830653229548	0.2895467160037003	1
POLR3GL	11	6.275258067917591e-5	0.4545454545454546	1
GORAB	13	2.310683387976376e-4	0.20512820512820515	1
DPYD	37	0.0012190689102470553	0.14714714714714716	3
ARHGEF2	23	1.302459766007761e-4	0.21343873517786563	1
CLCF1	5	2.943395536215452e-5	0.2	15
KCNJ10	59	0.001272615129896512	0.23670368205727646	5
NSDHL	21	2.9237216026617837e-4	0.23333333333333334	3
ALDH18A1	151	0.01175318807797934	0.10525386313465784	3
GNAI3	51	8.046174981658326e-4	0.2737254901960784	2
BUB3	52	9.264865804795092e-4	0.18627450980392157	1
RBMX	45	4.532947671340895e-4	0.28787878787878785	1
NKAP	15	2.33547256016112e-4	0.19047619047619047	1
NDUFAF4	53	8.732986555589156e-5	0.6712626995645864	6
NDUFA1	69	4.43229865914905e-4	0.6585677749360613	6
SLC6A9	15	2.742131495624758e-4	0.18095238095238095	5
CACNA1B	74	6.810060992104478e-4	0.3313587560162903	5
SLC35A1	22	3.598933819932394e-4	0.2207792207792208	10
PIGK	31	7.585246693312164e-4	0.43870967741935485	12
ALG6	34	1.625070170389577e-4	0.5115864527629234	10
DPM1	66	0.0027089648004820885	0.2545454545454546	10
AHI1	61	0.002012549404113116	0.41038251366120215	9
OCRL	47	0.0013888855912194253	0.19703977798334876	2
NKX6-2	25	3.6623228224742067e-4	0.36333333333333334	2
PITX3	25	1.8131808745969137e-4	0.3933333333333333	2
KCNB1	49	5.45541829492292e-4	0.35629251700680276	5
PMPCA	56	3.1540174507456214e-4	0.487012987012987	6
FLNA	75	0.0033822612082828806	0.09945945945945947	2
COL11A1	37	3.356183420458816e-4	0.46996996996997	11
MAP3K7	39	7.414771119836787e-4	0.17813765182186234	2
INPP5E	21	1.7699862360333297e-4	0.3952380952380953	2
PTEN	212	0.010230326640044599	0.15510149333810247	2
MINPP1	19	2.8827733678684264e-4	0.1871345029239766	2
DKC1	52	0.0014518179411919176	0.17873303167420815	7
BMPR1A	37	5.167812809016429e-4	0.3528528528528529	2
TOE1	23	5.342172092209927e-4	0.23320158102766797	1
LAGE3	8	4.353626086030935e-5	0.4642857142857143	1
MAN1B1	31	2.595158974255163e-4	0.389247311827957	10
POMGNT1	27	3.190393593772394e-4	0.5527065527065527	10
NFIA	23	3.1261371400370436e-4	0.22529644268774704	1
MRPS2	52	3.0530714553117825e-4	0.37179487179487175	7
POLR3A	49	0.0012193712410380167	0.2261904761904762	7
POMT1	39	5.132460552177814e-4	0.4183535762483131	10
EMD	46	0.0014401677048858196	0.15265700483091788	1
GRIN1	108	0.0029336459117270523	0.2267220491519557	5
KCNT1	56	5.140660865304461e-4	0.38506493506493505	5
TNNC2	27	2.735603230584745e-4	0.39316239316239315	2
SURF1	73	4.0930067912719803e-4	0.4041095890410959	6
POLR1C	56	0.001254213437507773	0.2811688311688312	7
TIMM8A	38	5.02795270020162e-4	0.2233285917496444	6
SLC9A6	19	2.105951682325737e-4	0.2456140350877193	5
SPTAN1	72	0.001765321435011878	0.2312206572769953	5
SRPX2	10	5.953197519459124e-5	0.1111111111111111	5
ACBD6	6	1.060958885769989e-4	0.06666666666666667	7
TP53RK	13	3.278841609166478e-4	0.24358974358974358	1
ENTPD1	32	6.495165771634512e-4	0.2842741935483871	3
GALNT2	29	7.937005085094482e-4	0.12561576354679801	3
NAXE	12	1.3888869656162372e-4	0.10606060606060606	1
EXOC8	27	3.019265697101021e-4	0.41025641025641024	8
STX11	17	4.277725735835288e-5	0.6691176470588235	8
SV2A	37	5.40443278855339e-4	0.2867867867867868	5
DNM1	88	0.0027019090714274375	0.17084639498432602	2
PCDH19	44	7.856509849844633e-4	0.30761099365750527	5
MUTYH	50	0.0012118549401789293	0.37306122448979595	4
BRWD3	31	8.534850000888021e-4	0.15483870967741936	1
SARDH	23	3.3415404317128954e-4	0.23320158102766797	3
PDSS2	27	5.390926875264529e-4	0.23931623931623933	3
PARS2	49	1.4439863525268168e-4	0.5986394557823129	7
PRPS1	35	5.182240980175877e-4	0.20168067226890754	3
MRPS16	87	0.0012662045553317536	0.26837743918738305	7
YRDC	38	0.0012383590906783419	0.23044096728307256	7
RNF113A	18	3.048075795596655e-4	0.22875816993464052	1
SLITRK2	10	6.776645269446216e-5	0.2	2
YARS1	113	0.003739624372089527	0.22076485461441214	7
CDK19	21	1.8874388830673127e-4	0.5142857142857143	4
KCNE5	13	9.578593388785354e-5	0.3076923076923077	5
MOCS1	28	5.504143452263812e-4	0.19576719576719576	3
LHX3	29	2.712825772314659e-4	0.2857142857142857	2
STXBP1	97	0.0027337661850036343	0.21606529209621994	5
DHCR24	20	5.187235867382813e-4	0.19473684210526318	3
CPT2	57	0.0010052941021532116	0.31077694235588976	3
ATRX	106	0.002206462511515864	0.2839173405211141	4
GPC4	26	5.375283433454143e-4	0.3476923076923077	13
COL5A1	50	6.953722063612486e-4	0.37224489795918364	11
DOLK	43	6.057614613762505e-4	0.3853820598006645	10
MUSK	37	9.149427848369209e-4	0.1801801801801802	2
FUCA1	23	4.5232913142588386e-4	0.17391304347826086	3
HSPG2	67	0.002033434294695901	0.23609226594301222	11
HTRA1	17	3.090313458662725e-4	0.18382352941176472	1
NDUFA8	85	5.277044620978537e-4	0.565266106442577	6
HDAC8	50	2.6348845154042103e-4	0.43183673469387757	4
MED12	66	0.0012559083660721986	0.27972027972027974	4
KDM5C	86	0.0017912272665433645	0.2601915184678522	4
NFS1	51	6.291257719557489e-4	0.28470588235294114	6
SDHB	144	0.004574572665479552	0.2906954156954157	6
ELP1	27	0.0011921915094890976	0.1111111111111111	3
HMGCL	64	6.396374587104265e-4	0.2996031746031746	3
IARS1	71	0.0012100273078965208	0.3891348088531187	7
BSND	17	3.9936848612141703e-4	0.16176470588235295	2
AR	120	0.004661589010932297	0.17717086834733892	4
SERAC1	22	4.089951177538222e-4	0.12987012987012986	3
ALPL	24	3.673579309343176e-4	0.19927536231884058	2
COL5A2	43	4.7832544444822804e-4	0.41306755260243627	11
SDHD	86	0.0011898731824729412	0.42243502051983584	6
SET	28	1.8319378313129707e-4	0.23015873015873017	1
HNRNPH2	27	2.621013438437564e-4	0.36467236467236464	1
AGO1	64	0.0015185819444883085	0.2088293650793651	1
PPIL1	15	1.4822272504868485e-4	0.30476190476190473	1
SPEN	29	2.3058728708993015e-4	0.3103448275862069	4
CSNK2B	37	6.599862983821718e-4	0.17417417417417416	1
AUH	35	1.7186136982884933e-4	0.36638655462184877	3
PAX7	40	3.603347546432623e-4	0.41025641025641024	2
PCCA	49	7.580411599310425e-4	0.3010204081632653	3
SGPL1	35	0.0010984444757561147	0.08739495798319329	3
ISCA1	28	5.9958573334259196e-5	0.5502645502645502	6
LMBRD1	20	4.011714981336391e-4	0.3157894736842105	3
UGT1A1	14	9.654487408652861e-5	0.24175824175824176	2
LBX1	9	2.113535824815691e-5	0.1111111111111111	2
SLC18A3	47	7.951086549546154e-4	0.24884366327474564	5
SFXN4	12	7.275209433300256e-5	0.19696969696969696	3
PINK1	106	0.0022170525572812513	0.26936208445642407	3
FXN	77	0.0021824851550171025	0.20642515379357484	3
ZIC2	28	2.939152744181787e-4	0.3068783068783069	2
DAB1	16	9.827161952821235e-5	0.19166666666666668	2
WLS	12	3.562198413057735e-4	0.1212121212121212	2
CDC42BPB	7	5.156010468765739e-5	0.09523809523809523	2
ASXL1	50	3.261634170262596e-4	0.4220408163265306	4
TASP1	8	6.564571015554532e-5	0.2857142857142857	4
MFSD2A	7	5.777405979901581e-5	0.09523809523809523	1
TAF8	18	1.8957533920357114e-4	0.39215686274509803	4
DLG3	50	8.034471248933635e-4	0.28408163265306124	5
GABBR1	48	5.543232670917513e-4	0.31028368794326244	5
YIF1B	6	3.557274171232379e-5	0.06666666666666667	1
GBA2	57	0.0013202026112762194	0.34273182957393483	8
VMA21	4	6.919942129418606e-6	0.5	3
KDM6A	131	0.003771943192893693	0.2488549618320611	4
PIK3CD	53	5.816649090103518e-4	0.33164005805515234	2
KCNAB2	25	1.341282943087265e-4	0.43	5
LGI4	8	1.2676894591099417e-5	0.4642857142857143	2
SCN2A	103	0.0024799402957538554	0.24309918142014086	5
CLCNKB	20	1.3137187685826303e-4	0.5	5
PRKCZ	44	5.326037476764559e-4	0.39217758985200846	2
LMBRD2	9	1.638233600151705e-4	0.1111111111111111	3
PIGV	35	3.8257803430190394e-4	0.46050420168067224	12
FBXL4	20	2.7894708425851616e-4	0.3105263157894737	3
SSR4	9	4.7420107602443005e-5	0.19444444444444445	3
EPM2A	15	2.269048731965446e-4	0.1142857142857143	1
ATXN2	77	0.001401101510953424	0.24606971975393027	1
VARS1	93	0.0015586661843903853	0.3193080878915381	7
CHAMP1	10	1.6266105801797062e-4	0.1111111111111111	1
COL4A1	48	7.194996427149705e-4	0.39361702127659576	11
NDP	8	1.6233514969574484e-4	0.2857142857142857	2
PSAT1	44	0.0010149557678871355	0.2040169133192389	3
NDUFAF5	61	2.7221336609492395e-4	0.5934426229508196	6
UFC1	10	8.811448385167566e-5	0.1111111111111111	1
POU4F1	33	3.279485291055847e-4	0.3352272727272727	2
PLCB4	45	4.777505068874858e-4	0.25555555555555554	2
RAD50	35	2.3755351452294762e-4	0.4890756302521009	4
ARX	26	4.8184291057627114e-4	0.23692307692307693	5
TMEM63C	4	1.6761511374931923e-5	0	1
